"","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000267321","RP11-1094M14.11",0.110655813398743,3.30873633946601,0.414640487641912,0.681330238203727,0.999977295329465,-5.26949818137062
"ENSG00000167920","TMEM99",0.00376173157771698,2.56958733161817,0.0130571886731774,0.989667882062419,0.999977295329465,-5.26951926082168
"ENSG00000185338","SOCS1",0.145552948136277,3.29198917415043,0.374294481675847,0.710795579746477,0.999977295329465,-5.26952096850422
"ENSG00000159200","RCAN1",-0.0884512073628163,3.12563532674277,-0.337676642835906,0.737938426873517,0.999977295329465,-5.26957362168901
"ENSG00000237803","LINC00211",0.0827203036749951,3.02639619231591,0.12786478754366,0.899102027865572,0.999977295329465,-5.26966693103722
"ENSG00000146842","TMEM209",0.132213705412202,3.48941388075898,0.486191504901315,0.630334189969478,0.999977295329465,-5.26966737502978
"ENSG00000203739","RP11-296O14.3",0.0229307042550091,2.82876651208743,0.0838177954013747,0.933753395297616,0.999977295329465,-5.26969870585117
"ENSG00000184678","HIST2H2BE",0.266183832585718,5.2061019489784,0.791748166098128,0.434670880243274,0.999977295329465,-5.27004449622403
"ENSG00000178966","RMI1",-0.0994972403885028,3.13785215427618,-0.311291584870727,0.757713630333357,0.999977295329465,-5.2702087144123
"ENSG00000214160","ALG3",-0.122566829922226,5.34047426688138,-0.842250792282797,0.406255897290415,0.999977295329465,-5.27033464416783
"ENSG00000238113","LINC01410",-0.138780777372836,3.48393336681446,-0.266255530461511,0.791848459507223,0.999977295329465,-5.27042354755864
"ENSG00000004866","ST7",-0.0271008908997041,2.66240736040233,-0.0715016591513694,0.943469033241215,0.999977295329465,-5.2707050506926
"ENSG00000139793","MBNL2",-0.157312937291652,3.9314512113134,-0.692394028720232,0.493969855125751,0.999977295329465,-5.270846908313
"ENSG00000111229","ARPC3",0.124598823800872,9.61770010581385,0.662039734354648,0.512956836363599,0.999977295329465,-5.27085540708678
"ENSG00000168229","PTGDR",-0.301688785445248,4.3443547726319,-0.755633502591253,0.455711513948286,0.999977295329465,-5.27088038792793
"ENSG00000174946","GPR171",0.202227838402322,5.0151511914261,0.832252186886877,0.411787315473479,0.999977295329465,-5.27112706984352
"ENSG00000011132","APBA3",-0.16043824507247,4.9292783902577,-0.797509979468342,0.431369290176757,0.999977295329465,-5.27118808139747
"ENSG00000263482","ANTXRLP1",0.0834252643479854,3.11093767912471,0.237761908454957,0.813668445944482,0.999977295329465,-5.27128865777486
"ENSG00000116127","ALMS1",0.126719069084797,3.29501484126957,0.372946448470683,0.711788263989183,0.999977295329465,-5.27134035683856
"ENSG00000106554","CHCHD3",-0.165596419944438,5.02915693918365,-0.82719648514289,0.41460200427593,0.999977295329465,-5.27135385773936
"ENSG00000104549","SQLE",-0.0468283468759521,2.74639941833584,-0.175146488787108,0.862131330229561,0.999977295329465,-5.27149234705117
"ENSG00000188322","SBK1",-0.0746551406619589,3.26884781447464,-0.17581059971844,0.861614093905925,0.999977295329465,-5.27156605342041
"ENSG00000102879","CORO1A",-0.0981045005564383,10.8281342895348,-0.596832400366081,0.555059169010182,0.999977295329465,-5.27164283376394
"ENSG00000105443","CYTH2",-0.116718557382518,5.35557643020822,-0.832338935869883,0.411739123333359,0.999977295329465,-5.27197979216839
"ENSG00000119285","HEATR1",-0.108817027719583,3.1540562801563,-0.470148145199195,0.641620348638077,0.999977295329465,-5.27202253099214
"ENSG00000114648","KLHL18",0.130696571713502,4.49724285310237,0.684346613025259,0.498964853484296,0.999977295329465,-5.27234564128539
"ENSG00000147874","HAUS6",0.16586536000115,4.21030904438753,0.728342505627487,0.472003565063489,0.999977295329465,-5.27239625653865
"ENSG00000132953","XPO4",-0.133076279311511,3.65397953062361,-0.63624869731368,0.529398256530397,0.999977295329465,-5.27243797659627
"ENSG00000111424","VDR",0.109668370073822,3.66235964242752,0.449874599806723,0.656007413855359,0.999977295329465,-5.27262333145703
"ENSG00000053918","KCNQ1",-0.148191794683608,4.34980764167035,-0.619418041766977,0.540277499542333,0.999977295329465,-5.27282704322254
"ENSG00000167083","GNGT2",0.115582446680383,3.10388213202762,0.460108170420348,0.648727983924887,0.999977295329465,-5.27289803745918
"ENSG00000213918","DNASE1",0.158719026257086,4.04905208017175,0.590961238321751,0.558935418132116,0.999977295329465,-5.27304207237952
"ENSG00000180767","CHST13",0.199075101817345,3.65174365904675,0.30237817492327,0.764432685493972,0.999977295329465,-5.27319106812359
"ENSG00000100354","TNRC6B",0.191025475137068,6.76311141548834,0.834341314241969,0.41062770795569,0.999977295329465,-5.27331153206219
"ENSG00000106991","ENG",-0.139623237203011,3.38576965824444,-0.406139078152256,0.687498551915629,0.999977295329465,-5.27332959695457
"ENSG00000275835","TUBGCP5",-0.00437740873162396,2.90680018406957,-0.01391997215829,0.988985207973744,0.999977295329465,-5.27342142614184
"ENSG00000157326","DHRS4",0.102949079559572,3.24716490827394,0.298461261185763,0.767391247201943,0.999977295329465,-5.27359761142459
"ENSG00000135047","CTSL",0.221024584316936,3.9670490856169,0.605038336615027,0.549664673378651,0.999977295329465,-5.27372136899242
"ENSG00000101460","MAP1LC3A",-0.140962416329957,3.59909429446221,-0.31516066615539,0.754802999761965,0.999977295329465,-5.27377804082656
"ENSG00000071655","MBD3",-0.199499491041887,3.79513865603374,-0.488324408873058,0.628840458621395,0.999977295329465,-5.27394666883919
"ENSG00000197858","GPAA1",-0.147077551752094,5.9011302098383,-0.846812792877103,0.403747658452841,0.999977295329465,-5.27405620644533
"ENSG00000241399","CD302",0.00133075704268615,2.89758339064367,0.00376459480819228,0.997021006177315,0.999977295329465,-5.27425675526287
"ENSG00000109917","ZPR1",-0.160387334193729,4.65626290141863,-0.751521589682938,0.458144771427029,0.999977295329465,-5.27434631717592
"ENSG00000119711","ALDH6A1",-0.124767822576273,3.25886710892798,-0.451633681670576,0.654753658448626,0.999977295329465,-5.27437753238257
"ENSG00000173409","ARV1",-0.167814619147274,3.91762807362241,-0.676457686037149,0.503888718926886,0.999977295329465,-5.27439650223713
"ENSG00000177853","ZNF518A",0.143311049004225,4.83186101554736,0.796483653980177,0.43195626735822,0.999977295329465,-5.27439972340068
"ENSG00000141424","SLC39A6",-0.159805270045703,4.18988320944931,-0.684102026811941,0.49911710740241,0.999977295329465,-5.27440117912072
"ENSG00000164338","UTP15",-0.0173747858797499,2.67874389549168,-0.057205629342837,0.954757504111489,0.999977295329465,-5.27442522294156
"ENSG00000273691","RP11-617F23.2",-0.0259495284925588,2.93326883800395,-0.0825473791661472,0.934755115500189,0.999977295329465,-5.27444705286265
"ENSG00000278845","MRPL45",0.119398897706128,4.16336614006132,0.695346402525341,0.492144396834373,0.999977295329465,-5.27445162535494
"ENSG00000261596","CTB-31N19.3",-0.0251919431457917,3.06009278023356,-0.0755651047179196,0.940262514984531,0.999977295329465,-5.27475126433263
"ENSG00000134202","GSTM3",0.035679916916787,2.74113091959733,0.0460020472464894,0.963610895151422,0.999977295329465,-5.27513502486194
"ENSG00000047634","SCML1",0.127081035857564,3.16736081299468,0.341714220449652,0.73492793901315,0.999977295329465,-5.27523168608458
"ENSG00000185838","GNB1L",-0.113130313916062,3.51168742256366,-0.435038343874478,0.666621915699378,0.999977295329465,-5.27528432422189
"ENSG00000117222","RBBP5",0.130135323152051,4.56945802708742,0.754087168418945,0.456625672565586,0.999977295329465,-5.27530927093395
"ENSG00000272282","RP11-222K16.2",-0.165972609222754,2.70562125995216,-0.448136148455547,0.657247465955107,0.999977295329465,-5.27541908286021
"ENSG00000106479","ZNF862",-0.106290521669292,3.7016536378682,-0.39116501360571,0.698416264563674,0.999977295329465,-5.27561940226364
"ENSG00000100342","APOL1",-0.246783773363422,5.0682833283669,-0.807842772228813,0.425486852303661,0.999977295329465,-5.27566988298343
"ENSG00000109475","RPL34",0.287172397120986,7.55778461646164,0.784192911591113,0.439023280827014,0.999977295329465,-5.27569371348696
"ENSG00000124571","XPO5",0.0756850047372093,3.30999052890428,0.374745182897345,0.710463800622106,0.999977295329465,-5.27571115140776
"ENSG00000125995","ROMO1",0.230301183438971,3.99887319066063,0.645051942582836,0.523754822876052,0.999977295329465,-5.27579222192208
"ENSG00000182899","RPL35A",0.277888856808463,6.62200428447639,0.835882273684747,0.409773677631767,0.999977295329465,-5.27580996505343
"ENSG00000105983","LMBR1",-0.177686901035825,3.56030318645402,-0.519325378139853,0.60731214156248,0.999977295329465,-5.27581090568421
"ENSG00000198218","QRICH1",0.108761008197941,5.15181683160782,0.819430560115125,0.418948774665303,0.999977295329465,-5.27589633919624
"ENSG00000097021","ACOT7",-0.0426463032654101,2.77987843803596,-0.123362283637449,0.9026360358,0.999977295329465,-5.27590032296108
"ENSG00000142453","CARM1",0.0956119556427009,2.82719699815102,0.173036421680249,0.863775146383184,0.999977295329465,-5.27610026724661
"ENSG00000132514","CLEC10A",-0.208903897539593,4.07733405509961,-0.517188904909652,0.608784672489858,0.999977295329465,-5.27635060997319
"ENSG00000140743","CDR2",-0.201585570293423,4.39216717072047,-0.721501418259684,0.476139792045746,0.999977295329465,-5.27635241252845
"ENSG00000111913","FAM65B",-0.122146765702571,9.49009954893362,-0.671133838935334,0.507226755154392,0.999977295329465,-5.27646723269711
"ENSG00000128203","ASPHD2",-0.127778233107676,3.55099972301616,-0.492134500575882,0.626176116338215,0.999977295329465,-5.27654793467383
"ENSG00000138074","SLC5A6",0.090316021502947,3.18014635295404,0.329939410257265,0.743719215625206,0.999977295329465,-5.27661268672047
"ENSG00000166398","KIAA0355",0.0548537573129559,3.17971972323763,0.192223392363811,0.848851522055822,0.999977295329465,-5.27663633084403
"ENSG00000028203","VEZT",-0.165231223691712,3.82844307602852,-0.620304375128607,0.539701661042055,0.999977295329465,-5.27663680382934
"ENSG00000272391","POM121C",0.18351297642719,4.37380783819279,0.681684381950795,0.500623475022233,0.999977295329465,-5.27670730469181
"ENSG00000131788","PIAS3",0.0115679797374413,3.0661842543038,0.0295672718463678,0.976606332521376,0.999977295329465,-5.27677813970048
"ENSG00000102034","ELF4",0.187671556732496,4.95123950823677,0.742746709598175,0.463362895736953,0.999977295329465,-5.27679409905949
"ENSG00000171617","ENC1",0.0990867405924116,3.15172115674481,0.219490244031071,0.827742181850113,0.999977295329465,-5.27683529032891
"ENSG00000151062","CACNA2D4",0.039395703217747,2.91902328292116,0.161986534813689,0.872393343317123,0.999977295329465,-5.27685352017076
"ENSG00000011028","MRC2",-0.119618403496832,2.53772879614864,-0.183873399691111,0.855339499249624,0.999977295329465,-5.27696398354673
"ENSG00000116830","TTF2",0.0801074636480417,3.02565663453098,0.291859255004797,0.772385985052008,0.999977295329465,-5.27718032555873
"ENSG00000100376","FAM118A",-0.343047166304506,4.47682515485277,-0.792536702611199,0.434218135888813,0.999977295329465,-5.27730798472304
"ENSG00000163634","THOC7",0.133221131257832,5.60540250710633,0.846274362004715,0.404043186048342,0.999977295329465,-5.27756002166489
"ENSG00000225342","AC079630.4",0.233780664963457,5.0230517618182,0.774017078735782,0.444926704639421,0.999977295329465,-5.27770819125507
"ENSG00000140365","COMMD4",0.166683593389523,4.62648522349055,0.764006584636234,0.450780352417674,0.999977295329465,-5.27776043541283
"ENSG00000051596","THOC3",0.171893870211548,3.76752428973312,0.592929482450756,0.557634409801036,0.999977295329465,-5.27784290856202
"ENSG00000111837","MAK",0.0045295854164964,3.07551411697094,0.0105033185869524,0.991688666424306,0.999977295329465,-5.27785979214798
"ENSG00000124155","PIGT",-0.138299551270516,6.05489972007776,-0.846540092376806,0.403897318102466,0.999977295329465,-5.27794362192148
"ENSG00000147224","PRPS1",0.0866698918479893,3.13742454845759,0.370782225100145,0.713383059154264,0.999977295329465,-5.27812679539892
"ENSG00000198453","ZNF568",-0.00619659746718693,2.65875664429863,-0.0206691945470122,0.983645245375897,0.999977295329465,-5.27815466724349
"ENSG00000167065","DUSP18",-0.0127380234929833,3.28588278469861,-0.0468078527072368,0.962973953614642,0.999977295329465,-5.2781638547387
"ENSG00000100319","ZMAT5",0.100267126795826,3.74738104989976,0.540266874001842,0.592967799327545,0.999977295329465,-5.27835816907507
"ENSG00000169251","NMD3",0.200142501387595,4.18473656814041,0.705625024257476,0.48581884976789,0.999977295329465,-5.27838877146244
"ENSG00000177888","ZBTB41",0.0686953207826044,2.75131179109527,0.196456546082239,0.845566417792942,0.999977295329465,-5.27840181827154
"ENSG00000198815","FOXJ3",0.120507414489628,4.87429360572894,0.790870438576631,0.435175170848919,0.999977295329465,-5.27840461040942
"ENSG00000132432","SEC61G",0.224808284619382,4.45743034641219,0.748247362556209,0.460087784409348,0.999977295329465,-5.27841553762484
"ENSG00000157106","SMG1",-0.129465327463042,5.79456314410363,-0.84532625557232,0.404563901930219,0.999977295329465,-5.27855178489024
"ENSG00000198258","UBL5",0.24875179221557,6.30304636430895,0.84138075505117,0.406735360540137,0.999977295329465,-5.27858200111842
"ENSG00000238121","LINC00426",-0.103587090311695,3.06970763613308,-0.366776551378984,0.716338269865158,0.999977295329465,-5.27861763104554
"ENSG00000134419","RPS15A",0.312958694524863,4.49276205266354,0.72246061428423,0.475558592471996,0.999977295329465,-5.27863736594423
"ENSG00000279841","RP11-274A11.4",0.206695148729032,3.45738568298183,0.501665022401194,0.619534022852434,0.999977295329465,-5.2787529346148
"ENSG00000165169","DYNLT3",0.279121584629387,4.59028880905509,0.775023125996312,0.444340944667679,0.999977295329465,-5.2789106246291
"ENSG00000144791","LIMD1",-0.151460848923362,3.75347413451578,-0.467023947939535,0.643828420287538,0.999977295329465,-5.27891093587746
"ENSG00000198746","GPATCH3",0.118479738566817,3.73483570228572,0.476353800346299,0.63724428597633,0.999977295329465,-5.27900951399104
"ENSG00000168014","C2CD3",0.108501037716097,3.84875662364267,0.55610739040747,0.582226920203116,0.999977295329465,-5.27908629683255
"ENSG00000196782","MAML3",-0.0287055395910283,2.95388112565005,-0.0822857895590681,0.934961391813385,0.999977295329465,-5.27913646654856
"ENSG00000113838","TBCCD1",0.0772897544966247,2.78587787867295,0.185689691905719,0.853927342058312,0.999977295329465,-5.27925910242482
"ENSG00000184743","ATL3",-0.121903402986711,4.40741880207777,-0.71700489692321,0.478869784608695,0.999977295329465,-5.27927132217073
"ENSG00000158480","SPATA2",-0.138132233048488,3.49092148269723,-0.399302559229601,0.692474801319074,0.999977295329465,-5.27928469552998
"ENSG00000143748","NVL",0.11638150398284,3.62960963656615,0.44158965206666,0.661926012205059,0.999977295329465,-5.27931175898084
"ENSG00000111678","C12orf57",0.058026876745696,2.74544026478495,0.151326600522159,0.880722517098438,0.999977295329465,-5.2793225799794
"ENSG00000170088","TMEM192",-0.104275106143403,3.67591574452017,-0.608419278091051,0.547449997428776,0.999977295329465,-5.27932422166767
"ENSG00000117475","BLZF1",-0.257863931063909,4.39003281558569,-0.737404216643409,0.466556860847919,0.999977295329465,-5.27932794848777
"ENSG00000160094","ZNF362",0.134970859616416,3.80063229699755,0.471466386078171,0.640689658917169,0.999977295329465,-5.27942092508912
"ENSG00000078177","N4BP2",-0.172055621046034,3.9316617480779,-0.595102852233829,0.556199613856424,0.999977295329465,-5.27945675835896
"ENSG00000047621","C12orf4",-0.105996748887919,3.17685167310479,-0.384767469818515,0.703100988778003,0.999977295329465,-5.27953517528981
"ENSG00000129083","COPB1",-0.155965711128554,5.93535900785416,-0.844432312396277,0.405055256379595,0.999977295329465,-5.27955436634775
"ENSG00000099985","OSM",0.12244772129554,3.13520810605796,0.26044872959822,0.796281980268026,0.999977295329465,-5.27958111212179
"ENSG00000115540","MOB4",-0.137087212384256,3.39334744056982,-0.43364006812065,0.667625971359375,0.999977295329465,-5.27972625706285
"ENSG00000084090","STARD7",-0.18612750800788,6.20037543860208,-0.842848471506871,0.405926731483185,0.999977295329465,-5.27973180802395
"ENSG00000078403","MLLT10",0.125832618108866,3.62014310473252,0.527576167661547,0.601641152747852,0.999977295329465,-5.27986073753778
"ENSG00000166091","CMTM5",-0.0272566949045556,3.02358697696559,-0.048671671994422,0.961500810546808,0.999977295329465,-5.27987038488144
"ENSG00000075914","EXOSC7",-0.100440885327504,4.30899589863939,-0.735443488309395,0.467732277621474,0.999977295329465,-5.27997552311556
"ENSG00000166855","CLPX",0.114391805544744,4.71383569994242,0.767184911963261,0.448916876303705,0.999977295329465,-5.28007662540959
"ENSG00000198804","MT-CO1",-0.114596147206218,10.8129164064362,-0.542810177201444,0.591236862793277,0.999977295329465,-5.28008727491844
"ENSG00000132475","H3F3B",0.11250677752159,11.4364312747408,0.508579149672637,0.614735657871822,0.999977295329465,-5.28012515632743
"ENSG00000144152","FBLN7",0.0189856593684801,2.7294633846634,0.0677675867150602,0.946416488679969,0.999977295329465,-5.28018879933581
"ENSG00000211786","TRAV8-2",-0.0137748197791918,2.70035271301941,-0.0423034539929843,0.96653472061439,0.999977295329465,-5.28024308415433
"ENSG00000171310","CHST11",-0.152599494609317,6.08553600071038,-0.843377797177959,0.405635350421529,0.999977295329465,-5.28025587961882
"ENSG00000141040","ZNF287",0.0382773466913551,2.82102186780403,0.139984585282219,0.889599856347964,0.999977295329465,-5.28034379039387
"ENSG00000247315","ZCCHC3",0.0279079028216564,3.08957992862693,0.102710791453964,0.918870216096603,0.999977295329465,-5.28036098407714
"ENSG00000149532","CPSF7",0.0924841119541084,3.63270584464986,0.484890742443109,0.631245929888052,0.999977295329465,-5.28038127498662
"ENSG00000196693","ZNF33B",-0.128320470762477,4.05955209621487,-0.699011386820947,0.489883626542519,0.999977295329465,-5.28040165326612
"ENSG00000203666","EFCAB2",-0.0156647158947578,2.49389583298914,-0.0391705897889554,0.969011695222126,0.999977295329465,-5.2805144646539
"ENSG00000084112","SSH1",0.172558247937592,4.75262021698293,0.727248275824861,0.472663753305657,0.999977295329465,-5.28051781181474
"ENSG00000164414","SLC35A1",0.127312422832899,3.80561356920163,0.546684285630854,0.588604896488433,0.999977295329465,-5.28054829203558
"ENSG00000128272","ATF4",0.124334181393384,6.83750598353982,0.822582802366796,0.417181005111282,0.999977295329465,-5.28056276681245
"ENSG00000142552","RCN3",-0.0468244466213323,3.45612366760707,-0.100900394470135,0.920295172578812,0.999977295329465,-5.2806168340546
"ENSG00000035403","VCL",0.220313492827762,6.31206297386224,0.838756945362805,0.408183444789107,0.999977295329465,-5.28065503694434
"ENSG00000225190","PLEKHM1",0.134341811130625,4.17403881019239,0.538254148138978,0.59433935893624,0.999977295329465,-5.28068173360397
"ENSG00000108963","DPH1",-0.0511731399491677,2.9058440645134,-0.136565119844409,0.892279164871741,0.999977295329465,-5.28077646170571
"ENSG00000138376","BARD1",0.111955261753686,3.69443180825683,0.545761165291147,0.589231524015333,0.999977295329465,-5.28078452790907
"ENSG00000259330","INAFM2",-0.159094780495499,3.8629787755193,-0.589213239650213,0.560092140925279,0.999977295329465,-5.28090536316622
"ENSG00000015153","YAF2",-0.136008683312592,3.53476111160761,-0.568999968351101,0.573555946965154,0.999977295329465,-5.28101880017413
"ENSG00000108590","MED31",0.0801084148426621,3.17994215241117,0.362699856645389,0.719350464832059,0.999977295329465,-5.28102802260847
"ENSG00000204344","STK19",-0.0636240452327201,3.39666306358621,-0.342244730458803,0.73453269808682,0.999977295329465,-5.28104639277175
"ENSG00000171428","NAT1",-0.147952005880483,3.60347238152241,-0.537822465313134,0.594633724794164,0.999977295329465,-5.2810729957199
"ENSG00000187522","HSPA14",0.152239570633514,3.7668868780462,0.622855340646816,0.538046136859735,0.999977295329465,-5.28114742560518
"ENSG00000167700","MFSD3",-0.0932192728479637,3.28807934968672,-0.315489674992479,0.754555661079682,0.999977295329465,-5.28115248230204
"ENSG00000008988","RPS20",0.275910189205525,7.33711124117874,0.792438244157131,0.434274650935852,0.999977295329465,-5.2811704368777
"ENSG00000132406","TMEM128",0.20528883218105,4.53377274803042,0.76121998493337,0.452417933768404,0.999977295329465,-5.28127671634033
"ENSG00000197713","RPE",0.177686894326787,3.58667365326439,0.546965483650116,0.588414079423465,0.999977295329465,-5.28166777337484
"ENSG00000073737","DHRS9",-0.305115851275024,5.60170445995523,-0.815538492550004,0.421137810602793,0.999977295329465,-5.28171504965321
"ENSG00000128891","C15orf57",0.0291554442461517,2.95297525355748,0.109202284506506,0.913763070096006,0.999977295329465,-5.28172716259935
"ENSG00000166508","MCM7",-0.12605744790359,5.26070525550202,-0.810753452745474,0.423838725578882,0.999977295329465,-5.2817527744636
"ENSG00000143756","FBXO28",-0.153580708696181,4.12527813886245,-0.666666540599268,0.510037124514519,0.999977295329465,-5.28185814895223
"ENSG00000246526","RP11-539L10.2",0.212339456008935,3.36311686575327,0.572810380271958,0.571005591659186,0.999977295329465,-5.28195650759836
"ENSG00000205220","PSMB10",0.125814891349775,5.83482467122113,0.839762544096917,0.407628072632617,0.999977295329465,-5.28196038532321
"ENSG00000179364","PACS2",-0.122652129145938,3.82834316162224,-0.503112643299597,0.618527962657985,0.999977295329465,-5.28197022657555
"ENSG00000166228","PCBD1",-0.0874374642241316,3.03933028161463,-0.350772637807217,0.728189433210052,0.999977295329465,-5.2820212383502
"ENSG00000111445","RFC5",-0.0793413841016171,2.97617704228048,-0.276511567796451,0.78403525745293,0.999977295329465,-5.28213724050329
"ENSG00000151503","NCAPD3",0.109839404233595,3.33498088063169,0.48264143618781,0.632823920838452,0.999977295329465,-5.2822265977494
"ENSG00000075624","ACTB",-0.0369129253680835,14.0696904306677,-0.161897120400143,0.872463147199261,0.999977295329465,-5.2822788810404
"ENSG00000131401","NAPSB",-0.235910409933002,7.15237162016712,-0.800897962675383,0.429435081706221,0.999977295329465,-5.2822893328598
"ENSG00000109929","SC5D",-0.154830804440814,3.242904276491,-0.44224681679522,0.661455729673393,0.999977295329465,-5.28229935488979
"ENSG00000122644","ARL4A",0.245295104872572,4.2404688107746,0.734555914482827,0.468264926215787,0.999977295329465,-5.28266248638538
"ENSG00000020129","NCDN",0.0868280884009733,3.28046383844643,0.298181173005498,0.76760294321764,0.999977295329465,-5.2826720915476
"ENSG00000116199","FAM20B",0.0983967977067568,3.21017870728892,0.400141365075895,0.691863484661806,0.999977295329465,-5.28269027577909
"ENSG00000164187","LMBRD2",0.063885328381756,3.17816100035385,0.243969584189981,0.808901076657091,0.999977295329465,-5.28274468853416
"ENSG00000133678","TMEM254",-0.103482340365277,3.14464698791023,-0.386363418699217,0.701931206935367,0.999977295329465,-5.28280039551062
"ENSG00000169446","MMGT1",-0.0677176426770587,3.02508145834177,-0.254460570322851,0.800861211519243,0.999977295329465,-5.2828335599411
"ENSG00000165272","AQP3",-0.288825784514621,5.50253904816283,-0.82212820286572,0.417435658045135,0.999977295329465,-5.28295236246415
"ENSG00000185475","TMEM179B",0.111812484775624,5.52731288357037,0.831197151799718,0.412373706147523,0.999977295329465,-5.28305964160646
"ENSG00000136875","PRPF4",-0.140496960861585,4.44957155952432,-0.703555709088373,0.487088598347506,0.999977295329465,-5.28307433870198
"ENSG00000164611","PTTG1",-0.0758718189745617,2.75754820467302,-0.237079266756603,0.814193147300711,0.999977295329465,-5.28313375405552
"ENSG00000066557","LRRC40",0.10800204808598,3.13358138650697,0.34471373682698,0.732694210406461,0.999977295329465,-5.28332015486203
"ENSG00000146085","MUT",-0.144373532377225,3.88723271982844,-0.574962814815814,0.569567450904926,0.999977295329465,-5.2833898888012
"ENSG00000176953","NFATC2IP",-0.14324763078807,4.53606420586512,-0.711000124527448,0.482529448498899,0.999977295329465,-5.28344169346709
"ENSG00000108984","MAP2K6",0.156411562035349,4.01317105078087,0.558880536073378,0.580356406415779,0.999977295329465,-5.28346413022252
"ENSG00000182621","PLCB1",0.106027683364957,3.01167639866283,0.327354236608772,0.745654105461404,0.999977295329465,-5.2836491350479
"ENSG00000108771","DHX58",-0.172413407114446,3.65710340672206,-0.32676005424559,0.746099063832522,0.999977295329465,-5.28398653746372
"ENSG00000111269","CREBL2",0.137299386973228,4.83764131080073,0.765667058096036,0.449806231657647,0.999977295329465,-5.28399672767012
"ENSG00000177954","RPS27",0.264400203404774,8.10586118513791,0.739907039854913,0.465058973430845,0.999977295329465,-5.28411424684292
"ENSG00000231770","TMEM44-AS1",-0.0920079928192825,3.28362914512346,-0.326922723373505,0.745977238864638,0.999977295329465,-5.28412990271399
"ENSG00000116852","KIF21B",0.199017658389137,5.01778407861782,0.765728164247609,0.449770407508521,0.999977295329465,-5.28430111969251
"ENSG00000114767","RRP9",-0.143701576535545,4.08734716105216,-0.628266947228409,0.534542998991331,0.999977295329465,-5.28431124550729
"ENSG00000164494","PDSS2",-0.0264291903607692,3.01175412407631,-0.117948766349247,0.906887774308486,0.999977295329465,-5.28439030239791
"ENSG00000005238","FAM214B",-0.185042083690561,5.36463543047333,-0.825125957578023,0.415758181133375,0.999977295329465,-5.28472634142172
"ENSG00000159314","ARHGAP27",0.167541815200754,7.05818232278679,0.818023456666481,0.419739366715537,0.999977295329465,-5.28483799680953
"ENSG00000164081","TEX264",-0.148687860911767,5.86670291809063,-0.836201012407226,0.409597164832814,0.999977295329465,-5.28486243413799
"ENSG00000144848","ATG3",0.164926070469587,7.50647834977779,0.784758763673269,0.438696398790074,0.999977295329465,-5.2849628812854
"ENSG00000166200","COPS2",-0.136134715247811,4.58781277174185,-0.755909019665397,0.455548747920553,0.999977295329465,-5.28501202978662
"ENSG00000130779","CLIP1",0.141751726366,6.50521540272547,0.828455117622657,0.413900164063468,0.999977295329465,-5.28505252769292
"ENSG00000111863","ADTRP",0.172679017999498,3.31576844585337,0.341226082447312,0.735291677061995,0.999977295329465,-5.2850652025432
"ENSG00000164053","ATRIP",-0.0604138856623191,3.17742983826945,-0.244656071000452,0.80837432223305,0.999977295329465,-5.28513817528344
"ENSG00000050405","LIMA1",-0.026111001136397,2.89410900169002,-0.0865026675716081,0.931636744365498,0.999977295329465,-5.28536456749686
"ENSG00000184831","APOO",-0.00797053230989908,2.63434980260957,-0.0404665167774036,0.967987041159036,0.999977295329465,-5.28547641042227
"ENSG00000117308","GALE",-0.0271171321010661,3.02145889951903,-0.103869661613674,0.917958217187788,0.999977295329465,-5.28548534242736
"ENSG00000128908","INO80",-0.152211902087176,3.58668923887106,-0.460313542304716,0.64858225409075,0.999977295329465,-5.28553266878902
"ENSG00000065150","IPO5",-0.130364889623365,4.66622707822675,-0.744025491616112,0.4626002885275,0.999977295329465,-5.28558040572277
"ENSG00000136319","TTC5",-0.176808269569521,4.89083118074245,-0.791783989891764,0.434650305528626,0.999977295329465,-5.28560235095703
"ENSG00000130511","SSBP4",-0.195104613221894,5.34006793623536,-0.797426731363458,0.431416883417431,0.999977295329465,-5.28562280281597
"ENSG00000178105","DDX10",0.126759234138144,3.72135387858683,0.508365281252089,0.614883823645125,0.999977295329465,-5.28586010018522
"ENSG00000176619","LMNB2",-0.110445485848939,3.43278045102237,-0.381743934569925,0.705319171130665,0.999977295329465,-5.28601558599423
"ENSG00000122490","PQLC1",0.21625494142852,4.95499102524463,0.675835252743443,0.504278353294196,0.999977295329465,-5.28603556962753
"ENSG00000164284","GRPEL2",0.0936214190083926,3.20841789223957,0.330148712910371,0.743562635856602,0.999977295329465,-5.28606760710433
"ENSG00000141564","RPTOR",-0.0326482785488862,2.97162440901762,-0.104939666431522,0.917116253481455,0.999977295329465,-5.28607981772225
"ENSG00000136709","WDR33",0.0926945703142001,5.82244437153648,0.833600473521008,0.411038691559361,0.999977295329465,-5.28622973849883
"ENSG00000131591","C1orf159",-0.0521737594283853,3.17665856711176,-0.17817248755894,0.859775067103649,0.999977295329465,-5.28625291223041
"ENSG00000197747","S100A10",0.169660569028141,7.97942757538358,0.743498323450529,0.462914578447199,0.999977295329465,-5.28626019615033
"ENSG00000137871","ZNF280D",0.0192945209187494,2.938910071427,0.0764545926052173,0.939560742169636,0.999977295329465,-5.28629846876316
