"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","7/596","53/3051",0.91672418526696,0.998568593513938,0.98081548174754,"158/3251/22978/1633/55276/3614/5142",7
"hsa05412","Human Diseases","Cardiovascular disease","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","2/596","20/3051",0.924847305378001,0.998568593513938,0.98081548174754,"60/3685",2
"hsa04666","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","7/596","54/3051",0.925787304279178,0.998568593513938,0.98081548174754,"1398/5595/5788/5879/5290/5604/10109",7
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","1/596","12/3051",0.926713454301527,0.998568593513938,0.98081548174754,"5211",1
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","1/596","12/3051",0.926713454301527,0.998568593513938,0.98081548174754,"2776",1
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","11/596","79/3051",0.926902808028051,0.998568593513938,0.98081548174754,"26039/2120/6256/171558/2130/7030/7403/2521/905/6688/5914",11
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","20/596","133/3051",0.930078598177783,0.998568593513938,0.98081548174754,"11047/3455/567/6416/6502/3683/5609/3106/6892/1147/836/5879/5290/51135/54205/7188/841/7297/3725/965",20
"hsa05131","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","21/596","139/3051",0.931047269324344,0.998568593513938,0.98081548174754,"8878/1398/10892/5595/60/1729/1147/387/7094/5879/5290/6233/3708/54205/7188/9140/10109/7336/8915/375/3725",21
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","4/596","35/3051",0.932419501451229,0.998568593513938,0.98081548174754,"1387/83737/171558/6310",4
"hsa04142","Cellular Processes","Transport and catabolism","hsa04142","Lysosome","12/596","86/3051",0.933121947549282,0.998568593513938,0.98081548174754,"1203/135112/79158/20/1075/164/11154/4891/256471/23312/1176/10947",12
"hsa00561","Metabolism","Lipid metabolism","hsa00561","Glycerolipid metabolism","2/596","21/3051",0.93709680622499,0.998568593513938,0.98081548174754,"55326/154141",2
"hsa00562","Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","4/596","36/3051",0.941459086499421,0.998568593513938,0.98081548174754,"8867/9107/22876/5290",4
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","3/596","29/3051",0.942303743375976,0.998568593513938,0.98081548174754,"79017/2730/6611",3
"hsa01240","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","8/596","63/3051",0.945156775844399,0.998568593513938,0.98081548174754,"8566/158/124454/80025/2730/51601/55312/7360",8
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","1/596","14/3051",0.95264401121527,0.998568593513938,0.98081548174754,"48",1
"hsa00760","Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","1/596","14/3051",0.95264401121527,0.998568593513938,0.98081548174754,"22978",1
"hsa03430","Genetic Information Processing","Replication and repair","hsa03430","Mismatch repair","1/596","14/3051",0.95264401121527,0.998568593513938,0.98081548174754,"6742",1
"hsa03440","Genetic Information Processing","Replication and repair","hsa03440","Homologous recombination","1/596","14/3051",0.95264401121527,0.998568593513938,0.98081548174754,"6742",1
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","1/596","14/3051",0.95264401121527,0.998568593513938,0.98081548174754,"3685",1
"hsa04973","Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","1/596","14/3051",0.95264401121527,0.998568593513938,0.98081548174754,"5290",1
"hsa04974","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","1/596","14/3051",0.95264401121527,0.998568593513938,0.98081548174754,"54407",1
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","7/596","58/3051",0.953981333417837,0.998568593513938,0.98081548174754,"5595/5532/2625/1147/5533/7297/3725",7
"hsa00280","Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","2/596","23/3051",0.956145866937058,0.998568593513938,0.98081548174754,"1629/3157",2
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","2/596","23/3051",0.956145866937058,0.998568593513938,0.98081548174754,"7852/940",2
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","2/596","23/3051",0.956145866937058,0.998568593513938,0.98081548174754,"60/3685",2
"hsa05017","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","10/596","79/3051",0.961907905293185,0.998568593513938,0.98081548174754,"11047/2776/29982/5684/5687/6310/5290/3708/54205/23369",10
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","1/596","15/3051",0.961937448592846,0.998568593513938,0.98081548174754,"4548",1
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","8/596","67/3051",0.965779264901294,0.998568593513938,0.98081548174754,"5595/60/8520/3683/5879/5290/5604/6404",8
"hsa03050","Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","4/596","40/3051",0.967623014393821,0.998568593513938,0.98081548174754,"11047/51371/5684/5687",4
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","1/596","16/3051",0.96940954366487,0.998568593513938,0.98081548174754,"4179",1
"hsa05322","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","2/596","25/3051",0.969602273546117,0.998568593513938,0.98081548174754,"6632/940",2
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","2/596","25/3051",0.969602273546117,0.998568593513938,0.98081548174754,"3106/940",2
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","3/596","33/3051",0.969837836748519,0.998568593513938,0.98081548174754,"3577/8797/7852",3
"hsa03410","Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","2/596","26/3051",0.974740956112623,0.998568593513938,0.98081548174754,"54840/6996",2
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","2/596","26/3051",0.974740956112623,0.998568593513938,0.98081548174754,"3106/940",2
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","2/596","26/3051",0.974740956112623,0.998568593513938,0.98081548174754,"3106/940",2
"hsa04211","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","4/596","43/3051",0.979582075329434,0.998568593513938,0.98081548174754,"5290/6009/1386/5567",4
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","8/596","72/3051",0.981612059814416,0.998568593513938,0.98081548174754,"3455/2057/92/3597/944/3577/8797/7852",8
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","2/596","29/3051",0.985606071828093,0.998568593513938,0.98081548174754,"3683/6404",2
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","3/596","38/3051",0.987033918013463,0.998568593513938,0.98081548174754,"4087/2625/3725",3
"hsa01523","Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","1/596","20/3051",0.98724770381031,0.998568593513938,0.98081548174754,"1147",1
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","1/596","20/3051",0.98724770381031,0.998568593513938,0.98081548174754,"3683",1
"hsa05340","Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","1/596","21/3051",0.989755248689576,0.998568593513938,0.98081548174754,"5788",1
"hsa04213","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","2/596","31/3051",0.990156418847524,0.998568593513938,0.98081548174754,"5290/5567",2
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","10/596","91/3051",0.990769881564419,0.998568593513938,0.98081548174754,"51143/10383/51382/60/9554/3106/5879/3685/523/7879",10
"hsa03030","Genetic Information Processing","Replication and repair","hsa03030","DNA replication","1/596","22/3051",0.99177038789123,0.998568593513938,0.98081548174754,"6742",1
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","4/596","50/3051",0.993355570271086,0.998568593513938,0.98081548174754,"5595/51135/5743/3725",4
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","4/596","52/3051",0.995228899221249,0.998568593513938,0.98081548174754,"567/3106/6892/3320",4
"hsa04931","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","4/596","52/3051",0.995228899221249,0.998568593513938,0.98081548174754,"8473/5290/2673/5170",4
"hsa04640","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","1/596","49/3051",0.999978436139659,0.999978436139659,0.98220025940139,"2057",1
