"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001778","BP","GO:0001778","plasma membrane repair","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"SMPD1/CHMP2B",2
"GO:0001911","BP","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"KIR2DL4/PPP3CB",2
"GO:0010574","BP","GO:0010574","regulation of vascular endothelial growth factor production","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"C3/NDRG2",2
"GO:0021536","BP","GO:0021536","diencephalon development","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"NR4A2/OGDH",2
"GO:0030501","BP","GO:0030501","positive regulation of bone mineralization","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"ACVR2A/ANO6",2
"GO:0031468","BP","GO:0031468","nuclear membrane reassembly","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"UBE2I/CHMP2B",2
"GO:0032350","BP","GO:0032350","regulation of hormone metabolic process","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"TCF7L2/ZMPSTE24",2
"GO:0032692","BP","GO:0032692","negative regulation of interleukin-1 production","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"GIT1/CARD16",2
"GO:0032801","BP","GO:0032801","receptor catabolic process","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"SMURF1/ITCH",2
"GO:0034143","BP","GO:0034143","regulation of toll-like receptor 4 signaling pathway","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"PTPN22/SQSTM1",2
"GO:0036010","BP","GO:0036010","protein localization to endosome","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"RDX/AKAP11",2
"GO:0036336","BP","GO:0036336","dendritic cell migration","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"EXT1/CXCR4",2
"GO:0043388","BP","GO:0043388","positive regulation of DNA binding","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"CEBPG/RB1",2
"GO:0046856","BP","GO:0046856","phosphatidylinositol dephosphorylation","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"INPP5F/SYNJ1",2
"GO:0048645","BP","GO:0048645","animal organ formation","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"MAPK3/EXT1",2
"GO:0051654","BP","GO:0051654","establishment of mitochondrion localization","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"MYO19/HSBP1",2
"GO:0060416","BP","GO:0060416","response to growth hormone","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"MBD5/SHOC2",2
"GO:0071634","BP","GO:0071634","regulation of transforming growth factor beta production","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"ITGAV/ATF2",2
"GO:0072028","BP","GO:0072028","nephron morphogenesis","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"DCHS1/BCL2",2
"GO:0072088","BP","GO:0072088","nephron epithelium morphogenesis","2/1099","22/8790",0.780961900449351,0.999979849272248,0.999979849272248,"DCHS1/BCL2",2
"GO:0003279","BP","GO:0003279","cardiac septum development","5/1099","51/8790",0.78144009427152,0.999979849272248,0.999979849272248,"HECTD1/NPHP3/ZBTB14/ENG/AP2B1",5
"GO:0006140","BP","GO:0006140","regulation of nucleotide metabolic process","5/1099","51/8790",0.78144009427152,0.999979849272248,0.999979849272248,"GIT1/PPP2CA/PDK4/OGT/PDK1",5
"GO:0097061","BP","GO:0097061","dendritic spine organization","5/1099","51/8790",0.78144009427152,0.999979849272248,0.999979849272248,"EPHB3/EPHB1/WASL/UBE3A/PAFAH1B1",5
"GO:0030139","CC","GO:0030139","endocytic vesicle","26/1136","236/9106",0.781642886173647,0.999951725504511,0.999951725504511,"HSPH1/RALA/INPP5F/ATG12/LPAR1/WNT5B/RABGEF1/RAPGEF6/LDLR/ITGAV/SRGAP2/B2M/STX4/STX7/MYO1C/WASL/CAMK2D/EHD1/STX6/AP2B1/HGS/RAB14/STAM2/SEC22B/VAMP4/DYNC1LI1",26
"GO:0015291","MF","GO:0015291","secondary active transmembrane transporter activity","14/1131","132/9060",0.78168663382803,0.999981062673239,0.999981062673239,"SLC38A2/SLC25A16/SLC26A2/SLC35C2/SLC12A4/SLC6A9/SLC10A7/SLC16A7/SLC39A10/SLC5A3/SLC35A3/SLC11A2/SLC23A2/SLC19A1",14
"GO:0003151","BP","GO:0003151","outflow tract morphogenesis","3/1099","32/8790",0.781884235255036,0.999979849272248,0.999979849272248,"NIPBL/ENG/ATF2",3
"GO:0030890","BP","GO:0030890","positive regulation of B cell proliferation","3/1099","32/8790",0.781884235255036,0.999979849272248,0.999979849272248,"BCL2/TICAM1/SLC39A10",3
"GO:0035773","BP","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","3/1099","32/8790",0.781884235255036,0.999979849272248,0.999979849272248,"PPP3CB/STX4/RAB11FIP2",3
"GO:0045600","BP","GO:0045600","positive regulation of fat cell differentiation","3/1099","32/8790",0.781884235255036,0.999979849272248,0.999979849272248,"STK3/NAPEPLD/HNRNPU",3
"GO:0046324","BP","GO:0046324","regulation of glucose import","3/1099","32/8790",0.781884235255036,0.999979849272248,0.999979849272248,"SORBS1/RHOQ/NFE2L2",3
"GO:0048013","BP","GO:0048013","ephrin receptor signaling pathway","3/1099","32/8790",0.781884235255036,0.999979849272248,0.999979849272248,"EPHB3/EPHB1/GIT1",3
"GO:0051403","BP","GO:0051403","stress-activated MAPK cascade","3/1099","32/8790",0.781884235255036,0.999979849272248,0.999979849272248,"MAPK3/TAOK1/TAOK2",3
"GO:0061756","BP","GO:0061756","leukocyte adhesion to vascular endothelial cell","3/1099","32/8790",0.781884235255036,0.999979849272248,0.999979849272248,"ROCK1/EXT1/ETS1",3
"GO:0070232","BP","GO:0070232","regulation of T cell apoptotic process","3/1099","32/8790",0.781884235255036,0.999979849272248,0.999979849272248,"BCL2/ZC3H8/TSC22D3",3
"GO:0071496","BP","GO:0071496","cellular response to external stimulus","25/1099","227/8790",0.782330856483391,0.999979849272248,0.999979849272248,"SLC38A2/ITFG2/SREBF2/NUDT15/MAPK3/NR4A2/BCL2/USP33/FBXO22/TNRC6A/TNFRSF10A/FOS/MAP1LC3A/ENG/COMT/BCL10/HABP4/PDK4/JMY/OGT/MAP3K2/ADNP/NFE2L2/ATF2/MAP3K1",25
"GO:0030133","CC","GO:0030133","transport vesicle","27/1136","245/9106",0.784708013135708,0.999951725504511,0.999951725504511,"CCDC88A/CACFD1/SREBF2/VMA21/NRSN2/ATP6V1D/SCAMP5/STX2/CNIH1/RAB40B/UNC13D/SEC24D/SLC6A9/TMEM168/B2M/STX7/CNST/LMAN1/GOPC/AP1AR/STX6/RAB14/SCAMP1/GOSR1/SEC22B/VAMP4/RAB1A",27
"GO:0043197","CC","GO:0043197","dendritic spine","8/1136","79/9106",0.785443546494288,0.999951725504511,0.999951725504511,"LPAR1/PPFIA1/SRGAP2/PTPRO/ARFGEF2/STX4/RGS14/ABR",8
"GO:0016627","MF","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","4/1131","42/9060",0.786886607425987,0.999981062673239,0.999981062673239,"ACADS/SDHC/ACAD10/LBR",4
"GO:0006814","BP","GO:0006814","sodium ion transport","9/1099","88/8790",0.787292198394731,0.999979849272248,0.999979849272248,"SLC38A2/SCNN1A/SLC6A9/PER1/SLC10A7/SLC5A3/CAMK2D/SLC23A2/ANO6",9
"GO:0007040","BP","GO:0007040","lysosome organization","9/1099","88/8790",0.787292198394731,0.999979849272248,0.999979849272248,"MFSD8/GNPTAB/ATP6V1D/PPP3CB/CLN5/CLN8/CHMP2B/RAB14/TMEM106B",9
"GO:0042274","BP","GO:0042274","ribosomal small subunit biogenesis","9/1099","88/8790",0.787292198394731,0.999979849272248,0.999979849272248,"UTP23/METTL17/DIMT1/RPS24/RPS27L/RIOK2/RPS14/EXOSC10/NOL11",9
"GO:0071456","BP","GO:0071456","cellular response to hypoxia","9/1099","88/8790",0.787292198394731,0.999979849272248,0.999979849272248,"AK4/BCL2/ADO/FOS/PGK1/CBL/NFE2L2/ATF2/PDK1",9
"GO:0080171","BP","GO:0080171","lytic vacuole organization","9/1099","88/8790",0.787292198394731,0.999979849272248,0.999979849272248,"MFSD8/GNPTAB/ATP6V1D/PPP3CB/CLN5/CLN8/CHMP2B/RAB14/TMEM106B",9
"GO:0008361","BP","GO:0008361","regulation of cell size","10/1099","97/8790",0.787660683476489,0.999979849272248,0.999979849272248,"SMURF1/RDX/RYK/SLC12A4/GOLGA4/RARG/CLN8/ADNP/PAFAH1B1/ANO6",10
"GO:0018205","BP","GO:0018205","peptidyl-lysine modification","10/1099","97/8790",0.787660683476489,0.999979849272248,0.999979849272248,"SENP2/METTL21A/UBE2I/LIPT1/SMYD2/METTL18/ZNF451/BAG6/PIAS1/ESCO1",10
"GO:0001938","BP","GO:0001938","positive regulation of endothelial cell proliferation","4/1099","42/8790",0.787969131998743,0.999979849272248,0.999979849272248,"NF1/PDCL3/PDPK1/AGGF1",4
"GO:0042440","BP","GO:0042440","pigment metabolic process","4/1099","42/8790",0.787969131998743,0.999979849272248,0.999979849272248,"TRPC1/BCL2/SLC6A9/SLC11A2",4
"GO:0043370","BP","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","4/1099","42/8790",0.787969131998743,0.999979849272248,0.999979849272248,"CD83/SH3RF1/RARA/NFKBID",4
"GO:0060021","BP","GO:0060021","roof of mouth development","4/1099","42/8790",0.787969131998743,0.999979849272248,0.999979849272248,"EPHB3/SOS1/SMAD2/INSIG1",4
"GO:0060291","BP","GO:0060291","long-term synaptic potentiation","4/1099","42/8790",0.787969131998743,0.999979849272248,0.999979849272248,"NF1/STX4/RGS14/SQSTM1",4
"GO:1901568","BP","GO:1901568","fatty acid derivative metabolic process","4/1099","42/8790",0.787969131998743,0.999979849272248,0.999979849272248,"PPT2/GGT7/OXCT1/ACSL3",4
"GO:0006109","BP","GO:0006109","regulation of carbohydrate metabolic process","11/1099","106/8790",0.78851425169153,0.999979849272248,0.999979849272248,"SORBS1/TCF7L2/MIDN/GIT1/ZMPSTE24/PPP2CA/PPP1R3E/DYRK2/PDK4/OGT/PDK1",11
"GO:0006900","BP","GO:0006900","vesicle budding from membrane","7/1099","70/8790",0.788795409839207,0.999979849272248,0.999979849272248,"TRAPPC2L/SEC24D/TRAPPC6B/WASL/TRAPPC13/RAB1A/INSIG1",7
"GO:0030038","BP","GO:0030038","contractile actin filament bundle assembly","7/1099","70/8790",0.788795409839207,0.999979849272248,0.999979849272248,"CCDC88A/S1PR1/SORBS1/LPAR1/ROCK1/PPFIA1/GPR65",7
"GO:0043149","BP","GO:0043149","stress fiber assembly","7/1099","70/8790",0.788795409839207,0.999979849272248,0.999979849272248,"CCDC88A/S1PR1/SORBS1/LPAR1/ROCK1/PPFIA1/GPR65",7
"GO:0140640","MF","GO:0140640","catalytic activity, acting on a nucleic acid","49/1131","432/9060",0.789287838809519,0.999981062673239,0.999981062673239,"ERCC4/PRORSD1P/DHX38/RECQL5/TDG/TRMT61A/ELAC1/EARS2/EXOSC2/DCP2/DDX51/NIPBL/DTWD1/TRMT10A/POLR2K/POLR3A/DTD2/EXO5/PLD6/RFC3/METTL15/N4BP2/SHPRH/TFB2M/ATRX/DICER1/LARS2/EIF4A2/N6AMT1/PMS1/TYW3/RAD1/AGO3/DIMT1/THUMPD3/POLR3F/TATDN1/EXOSC3/CHD4/RARS2/CDKAL1/CHD9/METTL3/TRMT1L/TOP1/UPF1/DDX50/TRNT1/EXOSC10",49
"GO:0030414","MF","GO:0030414","peptidase inhibitor activity","6/1131","61/9060",0.790015511881516,0.999981062673239,0.999981062673239,"C3/ROCK1/RECK/XIAP/CARD16/USP14",6
"GO:0070851","MF","GO:0070851","growth factor receptor binding","6/1131","61/9060",0.790015511881516,0.999981062673239,0.999981062673239,"CCDC88A/PDCL3/FER/SOS1/PDGFA/SNX1",6
"GO:0023061","BP","GO:0023061","signal release","23/1099","211/8790",0.790878607319447,0.999979849272248,0.999979849272248,"SLC38A2/NF1/CLOCK/KPNA4/PTPN23/RFX3/TCF7L2/TMF1/STX2/PPP3CB/MIDN/GIT1/STX4/RAP1A/PREPL/CASK/COMT/SYNJ1/UQCC2/RAB11FIP2/PRKAR1A/RAB1A/SMAD2",23
"GO:0019722","BP","GO:0019722","calcium-mediated signaling","13/1099","124/8790",0.791217799163898,0.999979849272248,0.999979849272248,"RASA3/HOMER3/PPP3CB/PDPK1/CALM2/TMEM38B/ZMPSTE24/CAMK2D/SLA2/CXCR4/DYRK2/PPP3CC/TRAT1",13
"GO:0032271","BP","GO:0032271","regulation of protein polymerization","13/1099","124/8790",0.791217799163898,0.999979849272248,0.999979849272248,"RDX/NUMA1/SSH3/CAMSAP1/ADD3/TMOD3/FER/HAUS3/HAUS2/GIT1/TWF1/AKAP9/FLII",13
"GO:0006096","BP","GO:0006096","glycolytic process","6/1099","61/8790",0.791320550128891,0.999979849272248,0.999979849272248,"OGDH/GIT1/PPP2CA/PGK1/OGT/ADPGK",6
"GO:0032206","BP","GO:0032206","positive regulation of telomere maintenance","6/1099","61/8790",0.791320550128891,0.999979849272248,0.999979849272248,"MAPK3/MAPKAPK5/ATRX/FBXO4/ATR/NEK7",6
"GO:1904062","BP","GO:1904062","regulation of monoatomic cation transmembrane transport","14/1099","133/8790",0.792913312407804,0.999979849272248,0.999979849272248,"TRPC1/BCL2/GNB5/PPP3CB/PDPK1/UBR3/CALM2/TMEM38B/CAMK2D/AKAP9/CAB39/PPP3CC/DIAPH1/ANO6",14
"GO:0030424","CC","GO:0030424","axon","32/1136","289/9106",0.793060454170931,0.999951725504511,0.999951725504511,"SLC38A2/NF1/SMURF1/AURKA/SACS/INPP5F/LLGL1/PPFIA1/EPHB1/KIF1C/DOCK7/CAD/GIT1/PTPRO/MAP4/ACTB/NDRG2/TAOK2/KLC1/BLOC1S2/COMT/SYNJ1/UHMK1/MYO9A/CBL/HSBP1/MBP/ADNP/SRSF10/C9orf72/ABR/PAFAH1B1",32
"GO:0016234","CC","GO:0016234","inclusion body","5/1136","52/9106",0.794120315407852,0.999951725504511,0.999951725504511,"AGL/KLHL14/ZBTB14/TPR/SQSTM1",5
"GO:0006302","BP","GO:0006302","double-strand break repair","22/1099","203/8790",0.795464836977111,0.999979849272248,0.999979849272248,"ERCC4/RECQL5/FIGNL1/SFR1/MAGEF1/EPC1/SPIRE1/PARP2/NIPBL/RNF168/RIF1/SMARCE1/INTS3/ACTB/RMI1/SPIDR/RNF8/FUS/CHD4/UBE2V2/ATR/MORF4L2",22
"GO:0003333","BP","GO:0003333","amino acid transmembrane transport","5/1099","52/8790",0.79579651248052,0.999979849272248,0.999979849272248,"SFXN2/SLC38A2/SLC38A6/SLC6A9/CLN8",5
"GO:0045921","BP","GO:0045921","positive regulation of exocytosis","5/1099","52/8790",0.79579651248052,0.999979849272248,0.999979849272248,"SCAMP5/EXPH5/UNC13D/STX4/HGS",5
"GO:0048709","BP","GO:0048709","oligodendrocyte differentiation","5/1099","52/8790",0.79579651248052,0.999979849272248,0.999979849272248,"NF1/SUZ12/LPAR1/CXCR4/SRSF1",5
"GO:0140056","BP","GO:0140056","organelle localization by membrane tethering","5/1099","52/8790",0.79579651248052,0.999979849272248,0.999979849272248,"STX2/STX4/STX7/ESYT2/STX6",5
"GO:1905368","CC","GO:1905368","peptidase complex","10/1136","98/9106",0.795842785140626,0.999951725504511,0.999951725504511,"SEC11A/TAF10/UBE3C/SUPT3H/UBR1/PIGK/SPCS2/PSMD5/UBE3A/USP14",10
"GO:0044309","CC","GO:0044309","neuron spine","8/1136","80/9106",0.797051367281165,0.999951725504511,0.999951725504511,"LPAR1/PPFIA1/SRGAP2/PTPRO/ARFGEF2/STX4/RGS14/ABR",8
"GO:0031406","MF","GO:0031406","carboxylic acid binding","8/1131","80/9060",0.797662667699159,0.999981062673239,0.999981062673239,"RARA/SHMT1/CAD/UBR1/DBT/NAPEPLD/P4HA1/SLC19A1",8
"GO:0000812","CC","GO:0000812","Swr1 complex","1/1136","12/9106",0.798108034242175,0.999951725504511,0.999951725504511,"ACTR6",1
"GO:0008250","CC","GO:0008250","oligosaccharyltransferase complex","1/1136","12/9106",0.798108034242175,0.999951725504511,0.999951725504511,"KRTCAP2",1
"GO:0008540","CC","GO:0008540","proteasome regulatory particle, base subcomplex","1/1136","12/9106",0.798108034242175,0.999951725504511,0.999951725504511,"PSMD5",1
"GO:0030688","CC","GO:0030688","preribosome, small subunit precursor","1/1136","12/9106",0.798108034242175,0.999951725504511,0.999951725504511,"RIOK2",1
"GO:0031941","CC","GO:0031941","filamentous actin","1/1136","12/9106",0.798108034242175,0.999951725504511,0.999951725504511,"MYO1C",1
"GO:0090571","CC","GO:0090571","RNA polymerase II transcription repressor complex","1/1136","12/9106",0.798108034242175,0.999951725504511,0.999951725504511,"DR1",1
"GO:1990907","CC","GO:1990907","beta-catenin-TCF complex","1/1136","12/9106",0.798108034242175,0.999951725504511,0.999951725504511,"TCF7L2",1
"GO:2001252","BP","GO:2001252","positive regulation of chromosome organization","9/1099","89/8790",0.798293986275536,0.999979849272248,0.999979849272248,"SMC4/MAPK3/NUMA1/MAPKAPK5/ATRX/FBXO4/ATR/TPR/NEK7",9
"GO:0000400","MF","GO:0000400","four-way junction DNA binding","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"HMGB3",1
"GO:0003688","MF","GO:0003688","DNA replication origin binding","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"ORC5",1
"GO:0004112","MF","GO:0004112","cyclic-nucleotide phosphodiesterase activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"PDE7B",1
"GO:0004629","MF","GO:0004629","phospholipase C activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"SMPD1",1
"GO:0004697","MF","GO:0004697","diacylglycerol-dependent serine/threonine kinase activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"SMG1",1
"GO:0005112","MF","GO:0005112","Notch binding","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"NOTCH4",1
"GO:0005452","MF","GO:0005452","solute:inorganic anion antiporter activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"SLC26A2",1
"GO:0008106","MF","GO:0008106","alcohol dehydrogenase (NADP+) activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"DHRS7",1
"GO:0008373","MF","GO:0008373","sialyltransferase activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"ST3GAL5",1
"GO:0016408","MF","GO:0016408","C-acyltransferase activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"SPTLC1",1
"GO:0016493","MF","GO:0016493","C-C chemokine receptor activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"CXCR4",1
"GO:0016701","MF","GO:0016701","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"ADO",1
"GO:0016702","MF","GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"ADO",1
"GO:0016854","MF","GO:0016854","racemase and epimerase activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"RPE",1
"GO:0030228","MF","GO:0030228","lipoprotein particle receptor activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"LDLR",1
"GO:0042805","MF","GO:0042805","actinin binding","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"RARA",1
"GO:0046030","MF","GO:0046030","inositol trisphosphate phosphatase activity","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"SYNJ1",1
"GO:0070064","MF","GO:0070064","proline-rich region binding","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"GIGYF2",1
"GO:0097001","MF","GO:0097001","ceramide binding","1/1131","12/9060",0.798334803216922,0.999981062673239,0.999981062673239,"CLN8",1
"GO:0009411","BP","GO:0009411","response to UV","11/1099","107/8790",0.798575044239099,0.999979849272248,0.999979849272248,"ERCC4/DCUN1D3/NLRP1/BCL2/PTPRK/MAP4K3/RHBDD1/SMPD1/METTL3/SDF4/ATR",11
"GO:0071453","BP","GO:0071453","cellular response to oxygen levels","11/1099","107/8790",0.798575044239099,0.999979849272248,0.999979849272248,"AK4/LPAR1/BCL2/ADO/FOS/MAP1LC3A/PGK1/CBL/NFE2L2/ATF2/PDK1",11
"GO:0033293","MF","GO:0033293","monocarboxylic acid binding","3/1131","33/9060",0.798610854750159,0.999981062673239,0.999981062673239,"RARA/DBT/NAPEPLD",3
"GO:0043123","BP","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","17/1099","160/8790",0.798806698825021,0.999979849272248,0.999979849272248,"C18orf32/LPAR1/TICAM1/CC2D1A/XIAP/ECT2/IRAK1BP1/NDFIP1/ZDHHC13/BCL10/CARD16/ATP2C1/AKAP13/TRIM13/MIER1/TRAF5/BIRC2",17
"GO:0001990","BP","GO:0001990","regulation of systemic arterial blood pressure by hormone","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"COMT",1
"GO:0002323","BP","GO:0002323","natural killer cell activation involved in immune response","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"UNC13D",1
"GO:0002371","BP","GO:0002371","dendritic cell cytokine production","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"TICAM1",1
"GO:0002399","BP","GO:0002399","MHC class II protein complex assembly","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"B2M",1
"GO:0002468","BP","GO:0002468","dendritic cell antigen processing and presentation","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"FGL2",1
"GO:0002503","BP","GO:0002503","peptide antigen assembly with MHC class II protein complex","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"B2M",1
"GO:0002544","BP","GO:0002544","chronic inflammatory response","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"UNC13D",1
"GO:0002664","BP","GO:0002664","regulation of T cell tolerance induction","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"ITCH",1
"GO:0002730","BP","GO:0002730","regulation of dendritic cell cytokine production","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"TICAM1",1
"GO:0002837","BP","GO:0002837","regulation of immune response to tumor cell","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"AHR",1
"GO:0006390","BP","GO:0006390","mitochondrial transcription","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"TFB2M",1
"GO:0006595","BP","GO:0006595","polyamine metabolic process","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"AZIN1",1
"GO:0006851","BP","GO:0006851","mitochondrial calcium ion transmembrane transport","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"PMPCB",1
"GO:0009070","BP","GO:0009070","serine family amino acid biosynthetic process","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"SHMT1",1
"GO:0010801","BP","GO:0010801","negative regulation of peptidyl-threonine phosphorylation","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"CALM2",1
"GO:0010954","BP","GO:0010954","positive regulation of protein processing","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"RHBDD1",1
"GO:0021532","BP","GO:0021532","neural tube patterning","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"SSBP3",1
"GO:0021697","BP","GO:0021697","cerebellar cortex formation","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"SLC25A46",1
"GO:0030449","BP","GO:0030449","regulation of complement activation","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"C3",1
"GO:0031639","BP","GO:0031639","plasminogen activation","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"PGK1",1
"GO:0032528","BP","GO:0032528","microvillus organization","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"RAPGEF6",1
"GO:0032965","BP","GO:0032965","regulation of collagen biosynthetic process","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"ENG",1
"GO:0033033","BP","GO:0033033","negative regulation of myeloid cell apoptotic process","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"BCL2",1
"GO:0035338","BP","GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"ACSL3",1
"GO:0036260","BP","GO:0036260","RNA capping","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"SNRPD1",1
"GO:0042159","BP","GO:0042159","lipoprotein catabolic process","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"LDLR",1
"GO:0042178","BP","GO:0042178","xenobiotic catabolic process","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"NUDT15",1
"GO:0042772","BP","GO:0042772","DNA damage response, signal transduction resulting in transcription","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"RPS27L",1
"GO:0043031","BP","GO:0043031","negative regulation of macrophage activation","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"LDLR",1
"GO:0043217","BP","GO:0043217","myelin maintenance","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"CXCR4",1
"GO:0045628","BP","GO:0045628","regulation of T-helper 2 cell differentiation","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"RARA",1
"GO:0045649","BP","GO:0045649","regulation of macrophage differentiation","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"RB1",1
"GO:0045761","BP","GO:0045761","regulation of adenylate cyclase activity","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"NF1",1
"GO:0045780","BP","GO:0045780","positive regulation of bone resorption","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"PLEKHM1",1
"GO:0046040","BP","GO:0046040","IMP metabolic process","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"GART",1
"GO:0046459","BP","GO:0046459","short-chain fatty acid metabolic process","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"ACADS",1
"GO:0046598","BP","GO:0046598","positive regulation of viral entry into host cell","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"SMPD1",1
"GO:0046761","BP","GO:0046761","viral budding from plasma membrane","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"CHMP2B",1
"GO:0048388","BP","GO:0048388","endosomal lumen acidification","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"ATP6V1D",1
"GO:0048499","BP","GO:0048499","synaptic vesicle membrane organization","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"STX2",1
"GO:0048714","BP","GO:0048714","positive regulation of oligodendrocyte differentiation","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"CXCR4",1
"GO:0050996","BP","GO:0050996","positive regulation of lipid catabolic process","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"ABHD5",1
"GO:0050999","BP","GO:0050999","regulation of nitric-oxide synthase activity","1/1099","12/8790",0.798877419106292,0.999979849272248,0.999979849272248,"NUS1",1
