"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035371","CC","GO:0035371","microtubule plus-end","3/1307","13/5901",0.575266202572132,0.99999999991089,0.83820662760562,"KNSTRN/CDK5RAP2/GAS2L1",3
"GO:0051233","CC","GO:0051233","spindle midzone","3/1307","13/5901",0.575266202572132,0.99999999991089,0.83820662760562,"CTTN/PKP4/RCC2",3
"GO:0060170","CC","GO:0060170","ciliary membrane","3/1307","13/5901",0.575266202572132,0.99999999991089,0.83820662760562,"SNAP29/BBS2/PTCH1",3
"GO:0008544","BP","GO:0008544","epidermis development","18/1261","83/5715",0.576704382616912,0.895747236132621,0.695745090021553,"NSUN2/OPN3/YBX1/SRSF6/MED1/BCL11B/SMAD4/NFKBIZ/FABP5/KRT1/CTNNB1/HPSE/ZFP36L1/PTCH1/HLA-DRB1/AKR1C3/TFDP1/MAFB",18
"GO:0016239","BP","GO:0016239","positive regulation of macroautophagy","10/1261","46/5715",0.579212357041412,0.897639691508336,0.697214998587973,"SLC25A5/WIPI1/SH3GLB1/RIPK2/BECN1/CALCOCO2/BAG3/FYCO1/NOD2/VDAC1",10
"GO:0046330","BP","GO:0046330","positive regulation of JNK cascade","10/1261","46/5715",0.579212357041412,0.897639691508336,0.697214998587973,"FCGR2B/RIPK2/IL1B/CCR7/CD27/NCF1/F2RL1/NOD2/MTURN/NAIP",10
"GO:0002040","BP","GO:0002040","sprouting angiogenesis","7/1261","32/5715",0.579559967576253,0.897639691508336,0.697214998587973,"TGFBR3/CEACAM1/ITGB1BP1/KLF2/LEF1/ITGB1/GHRL",7
"GO:0006094","BP","GO:0006094","gluconeogenesis","7/1261","32/5715",0.579559967576253,0.897639691508336,0.697214998587973,"MDH1/ENO1/SLC25A11/TPI1/PER2/FBP1/USP7",7
"GO:0019218","BP","GO:0019218","regulation of steroid metabolic process","7/1261","32/5715",0.579559967576253,0.897639691508336,0.697214998587973,"RORA/IGF1R/ADM/ABCG1/IGFBP7/AKR1C3/CES1",7
"GO:0046626","BP","GO:0046626","regulation of insulin receptor signaling pathway","7/1261","32/5715",0.579559967576253,0.897639691508336,0.697214998587973,"SNX5/GRB10/IL1B/PTPRE/SORL1/PID1/PRKCD",7
"GO:0090630","BP","GO:0090630","activation of GTPase activity","7/1261","32/5715",0.579559967576253,0.897639691508336,0.697214998587973,"TBC1D9/TBC1D7/TIAM2/TIAM1/AGAP1/AGAP4/TBC1D8",7
"GO:0035264","BP","GO:0035264","multicellular organism growth","13/1261","60/5715",0.580593155640898,0.898877180859123,0.698176181726512,"RC3H2/RAI1/RBBP6/BBS2/KLF2/CDKN1C/NOTCH2/PLAC8/ARID5B/GHRL/FXN/ZFP36L1/PTCH1",13
"GO:0051879","MF","GO:0051879","Hsp90 protein binding","4/1297","18/5888",0.583846957501753,0.99999616404946,0.872748151169082,"GBP1/RPS3/NOD2/NUP62",4
"GO:0140597","MF","GO:0140597","protein carrier chaperone","4/1297","18/5888",0.583846957501753,0.99999616404946,0.872748151169082,"EMC4/TIMM10/BAG3/NAP1L1",4
"GO:0001947","BP","GO:0001947","heart looping","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"PSEN1/NOTCH2/TGFBR2/CITED2",4
"GO:0009066","BP","GO:0009066","aspartate family amino acid metabolic process","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"MRI1/PHGDH/GCAT/MTHFR",4
"GO:0009395","BP","GO:0009395","phospholipid catabolic process","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"GDE1/PLBD1/PLA2G7/PRKCD",4
"GO:0009409","BP","GO:0009409","response to cold","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"LIPA/HSPD1/PLAC8/UCP2",4
"GO:0010658","BP","GO:0010658","striated muscle cell apoptotic process","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"GCH1/SMAD4/BAG3/RGL2",4
"GO:0033146","BP","GO:0033146","regulation of intracellular estrogen receptor signaling pathway","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"MED1/PAK1/LBH/PHB2",4
"GO:0042026","BP","GO:0042026","protein refolding","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"DNAJB2/HSPD1/HSPA6/HSPA1B",4
"GO:0046329","BP","GO:0046329","negative regulation of JNK cascade","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"DUSP3/NCOR1/F2RL1/SIRPA",4
"GO:0061371","BP","GO:0061371","determination of heart left/right asymmetry","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"PSEN1/NOTCH2/TGFBR2/CITED2",4
"GO:0071300","BP","GO:0071300","cellular response to retinoic acid","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"SETX/ABCA1/PHB2/LYN",4
"GO:1901524","BP","GO:1901524","regulation of mitophagy","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"SLC25A5/CTTN/NOD2/VDAC1",4
"GO:1902235","BP","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","4/1261","18/5715",0.585336914090959,0.901855911794901,0.700489822605842,"FCGR2B/XBP1/PARK7/LRRK2",4
"GO:0051087","MF","GO:0051087","protein-folding chaperone binding","14/1297","65/5888",0.586933822240952,0.99999616404946,0.872748151169082,"GRN/ST13/TIMM10/DNAJB2/BIN1/SCARB2/HSPD1/RPS3/BAG3/AMFR/NOD2/NUP62/DNAJC9/FNIP1",14
"GO:0048232","BP","GO:0048232","male gamete generation","35/1261","162/5715",0.588274499412726,0.905957942649815,0.703675953370526,"UBR2/HSF2/NSUN2/PITHD1/ATP2B4/PSME4/RFX2/ALKBH5/SRPK1/SETX/ZBTB16/ACRBP/UBE2B/MLH3/BBS2/PUM1/SMAD4/ROPN1L/TDRD9/ACOX1/PROK2/JAM3/DPCD/GPX4/UPF3A/CRTAP/GTSF1/LIMK2/PTCH1/TMEM203/C3orf62/LRRK2/TDRD7/SLC9A8/TRIM27",35
"GO:0001891","CC","GO:0001891","phagocytic cup","4/1307","18/5901",0.588696603611019,0.99999999991089,0.83820662760562,"SNX5/SYT11/CLEC4E/AIF1",4
"GO:0008625","BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","11/1261","51/5715",0.589153001285591,0.905957942649815,0.703675953370526,"BID/TNFRSF1A/PARK7/FASLG/LGALS3/BAG3/PEA15/TMC8/MAL/DAPK1/GPX1",11
"GO:0021915","BP","GO:0021915","neural tube development","11/1261","51/5715",0.589153001285591,0.905957942649815,0.703675953370526,"PSEN1/PHGDH/LMO4/ADM/CITED2/SPINT2/MTHFR/ZFP36L1/PTCH1/PHACTR4/MARCKS",11
"GO:0016773","MF","GO:0016773","phosphotransferase activity, alcohol group as acceptor","61/1297","282/5888",0.589594852746108,0.99999616404946,0.872748151169082,"MATK/DAPK2/EIF2AK2/DGKA/PFKP/TGFBR3/MAP4K4/MKNK1/IRAK3/SRPK1/RPS6KA5/HCK/RIOK3/EEF2K/RIPK2/PRKD2/PIP5K1B/MAP3K8/CAMKK2/MAPK14/MAPKAPK3/PASK/EPHA4/SGK1/TRPM6/NT5C3A/TRIM24/MAP2K2/PAPSS1/IGF1R/CSNK1D/ITPKB/PAK1/PRKCA/CDK19/ADK/HK1/HK2/HK3/TGFBR2/PRKCD/STK17A/SYK/PFKFB3/CDK5R1/RPS6KA3/CLK3/LIMK2/CSF1R/CAMK1D/CDK10/LRRK2/DAPK1/PIM3/TLK1/STK39/GK/PRKDC/LYN/CCL5/CCL3",61
"GO:0005976","BP","GO:0005976","polysaccharide metabolic process","8/1261","37/5715",0.590359774509429,0.905957942649815,0.703675953370526,"PYGL/PASK/PER2/NPC1/CSGALNACT1/GYG1/PPP1R3B/MGAM",8
"GO:0006637","BP","GO:0006637","acyl-CoA metabolic process","8/1261","37/5715",0.590359774509429,0.905957942649815,0.703675953370526,"DGAT2/FAR2/ACOT7/ACOT9/PPT1/ACSL1/DIP2A/ACSL5",8
"GO:0014013","BP","GO:0014013","regulation of gliogenesis","8/1261","37/5715",0.590359774509429,0.905957942649815,0.703675953370526,"IL1B/SERPINE2/BIN1/TLR2/CTNNB1/CYSLTR1/OLIG2/LYN",8
"GO:0030509","BP","GO:0030509","BMP signaling pathway","8/1261","37/5715",0.590359774509429,0.905957942649815,0.703675953370526,"TGFBR3/TNFAIP6/RUNX2/NOTCH2/SORL1/LEF1/SMAD4/GPR155",8
"GO:0035383","BP","GO:0035383","thioester metabolic process","8/1261","37/5715",0.590359774509429,0.905957942649815,0.703675953370526,"DGAT2/FAR2/ACOT7/ACOT9/PPT1/ACSL1/DIP2A/ACSL5",8
"GO:0140013","BP","GO:0140013","meiotic nuclear division","8/1261","37/5715",0.590359774509429,0.905957942649815,0.703675953370526,"UBR2/TOP2B/RAD50/UBE2B/MLH3/C9orf78/ACTR2/TDRD9",8
"GO:1901879","BP","GO:1901879","regulation of protein depolymerization","8/1261","37/5715",0.590359774509429,0.905957942649815,0.703675953370526,"CAPG/SPTBN1/PLEK/AVIL/CKAP2/GSN/F2RL1/SVIL",8
"GO:0019904","MF","GO:0019904","protein domain specific binding","69/1297","319/5888",0.592799002544515,0.99999616404946,0.872748151169082,"M6PR/POLR2J/LUC7L/PLAUR/VIM/RABEP1/CAPG/ATP2B4/TGFBR3/PSEN1/LAT2/MAVS/CD40/RIPK2/LILRB1/RAPGEF1/CCDC6/ZBTB16/POU2AF1/GAPDH/PTPN6/SRSF9/TFDP2/CBLB/EPHA4/LAX1/CBX3/NFE2/RUNX2/IL1B/MED1/IRF3/MAP2K2/PTPN12/MOSPD2/BHLHE40/ADAM19/PRRG4/TRA2B/CASP1/ADAM10/LEF1/SIGLEC10/NFKBIZ/SH3KBP1/NCF1/ARHGAP27/U2AF1/ACOX1/CITED2/SYK/NOD2/RRM1/CTNNB1/INPP5D/GUSB/BASP1/RCC2/CASP4/SLC22A4/SIRPA/TFDP1/HSPA1B/OLIG2/NUP62/PPP3R1/GPX1/PRKDC/LYN",69
"GO:0051222","BP","GO:0051222","positive regulation of protein transport","20/1261","93/5715",0.593088425989695,0.909781526358294,0.706645808575379,"PSEN1/MAVS/CD81/PSMD9/MAPK14/WLS/IL1B/FFAR2/PRR5L/TLR2/SORL1/GLUD1/ADAM8/BAG3/GHRL/ABCG1/PRKCD/F2RL1/HLA-DRB1/PPIA",20
"GO:0072521","BP","GO:0072521","purine-containing compound metabolic process","51/1261","236/5715",0.594508424453612,0.911171364864415,0.707725324400325,"MDH1/DGAT2/FAR2/PFKP/RORA/ENO1/PSEN1/ACOT7/LIPA/GAPDH/TPI1/LDHB/VNN1/KMO/ACOT9/TPST2/CBFA2T3/PPT1/LDHA/IER3/PARP9/PAPSS1/NCOR1/ATP1B1/NDUFB11/ACSL1/RPIA/PID1/FLCN/ADK/HK1/HK2/NDUFV3/DIP2A/HK3/FBP1/NDUFB6/STOML2/BPGM/SULT1B1/UCP2/IMPDH2/NDUFA12/LRRK2/FHIT/SULT1A1/ACSL5/PNP/HSPA1B/FIS1/NME1",51
"GO:0031647","BP","GO:0031647","regulation of protein stability","36/1261","167/5715",0.594660983021362,0.911171364864415,0.707725324400325,"ZNF207/GRN/NEDD4L/SH3GLB1/CTSH/URI1/CD81/GAPDH/USP4/RTN4/EPHA4/PARK7/UBE2B/TCP1/TRIM24/PEX6/HIP1/FLOT1/ATP1B1/HSPD1/GSN/BAG3/CCT8/LMNA/PYHIN1/PRKCD/AHSP/CRTAP/USP7/LRRK2/MDM4/HSPA1B/PHB2/IFI30/DDOST/PRKDC",36
"GO:0001223","MF","GO:0001223","transcription coactivator binding","5/1297","23/5888",0.594699453868214,0.99999616404946,0.872748151169082,"RORA/STAT1/EPAS1/MED1/SMAD4",5
"GO:0008374","MF","GO:0008374","O-acyltransferase activity","5/1297","23/5888",0.594699453868214,0.99999616404946,0.872748151169082,"DGAT2/CRAT/MBOAT2/AGPAT3/LCLAT1",5
"GO:0017022","MF","GO:0017022","myosin binding","5/1297","23/5888",0.594699453868214,0.99999616404946,0.872748151169082,"RAB11A/TRAK2/GSN/STXBP5/MYL4",5
"GO:0019829","MF","GO:0019829","ATPase-coupled monoatomic cation transmembrane transporter activity","5/1297","23/5888",0.594699453868214,0.99999616404946,0.872748151169082,"ATP2B4/ATP6V0B/ATP1B1/ATP6V1C1/ATP6V0E2",5
"GO:0000421","CC","GO:0000421","autophagosome membrane","8/1307","37/5901",0.595137581851914,0.99999999991089,0.83820662760562,"VMP1/WIPI1/SH3GLB1/SNAP29/CALCOCO2/WDFY3/HLA-DRB1/HLA-DRA",8
"GO:0001558","BP","GO:0001558","regulation of cell growth","31/1261","144/5715",0.59563259087427,0.911171364864415,0.707725324400325,"IFRD1/FHL1/NEDD4L/ENO1/CEACAM1/CTTN/URI1/CHPT1/RTN4/SGK1/CDKN2D/BST2/PPT1/SERPINE2/DNAJB2/ADAM10/PML/SMAD4/S100A8/PTPRJ/CDA/DISC1/S100A9/IGFBP7/RICTOR/FXN/FBP1/RPS6KA3/PRR5/HSPA1B/CYFIP1",31
"GO:0043303","BP","GO:0043303","mast cell degranulation","5/1261","23/5715",0.596368543131686,0.911171364864415,0.707725324400325,"IL4R/LAT2/SYK/LGALS9/LYN",5
"GO:0043536","BP","GO:0043536","positive regulation of blood vessel endothelial cell migration","5/1261","23/5715",0.596368543131686,0.911171364864415,0.707725324400325,"TGFBR3/CD40/PRKD2/PRKCA/SP1",5
"GO:0046847","BP","GO:0046847","filopodium assembly","5/1261","23/5715",0.596368543131686,0.911171364864415,0.707725324400325,"CCR7/RAB3IP/FMNL3/PRKCD/DNM3",5
"GO:0060840","BP","GO:0060840","artery development","5/1261","23/5715",0.596368543131686,0.911171364864415,0.707725324400325,"SNX17/TGFBR2/CITED2/HEY1/DCTN5",5
"GO:0120163","BP","GO:0120163","negative regulation of cold-induced thermogenesis","5/1261","23/5715",0.596368543131686,0.911171364864415,0.707725324400325,"LNPEP/IL18R1/TLE3/FLCN/ALDH1A1",5
"GO:0141084","BP","GO:0141084","inflammasome-mediated signaling pathway","5/1261","23/5715",0.596368543131686,0.911171364864415,0.707725324400325,"EIF2AK2/MAVS/CD36/GBP5/GBP2",5
"GO:1902745","BP","GO:1902745","positive regulation of lamellipodium organization","5/1261","23/5715",0.596368543131686,0.911171364864415,0.707725324400325,"ARHGEF7/AVIL/ACTR2/AUTS2/CYFIP1",5
"GO:0016705","MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","9/1297","42/5888",0.597868991642577,0.99999616404946,0.872748151169082,"TBXAS1/ALKBH5/PTGS1/KMO/EGLN1/PAM/CMAHP/HSPBAP1/AKR1C3",9
"GO:0007283","BP","GO:0007283","spermatogenesis","34/1261","158/5715",0.598263430677348,0.913702764400979,0.70969151388705,"UBR2/HSF2/NSUN2/PITHD1/ATP2B4/PSME4/RFX2/ALKBH5/SRPK1/SETX/ZBTB16/ACRBP/UBE2B/BBS2/PUM1/SMAD4/ROPN1L/TDRD9/ACOX1/PROK2/JAM3/DPCD/GPX4/UPF3A/CRTAP/GTSF1/LIMK2/PTCH1/TMEM203/C3orf62/LRRK2/TDRD7/SLC9A8/TRIM27",34
"GO:0051282","BP","GO:0051282","regulation of sequestering of calcium ion","9/1261","42/5715",0.600118657013044,0.915443324966638,0.711043442666279,"PTPN6/FASLG/CCR7/UBASH3B/GP1BA/ANXA6/GSTM2/LYN/CCL3",9
"GO:0051283","BP","GO:0051283","negative regulation of sequestering of calcium ion","9/1261","42/5715",0.600118657013044,0.915443324966638,0.711043442666279,"PTPN6/FASLG/CCR7/UBASH3B/GP1BA/ANXA6/GSTM2/LYN/CCL3",9
"GO:0110020","BP","GO:0110020","regulation of actomyosin structure organization","9/1261","42/5715",0.600118657013044,0.915443324966638,0.711043442666279,"PPM1F/RGCC/ALMS1/ITGB1BP1/TPM1/SMAD4/PAK1/ACTG1/S100A10",9
"GO:0035091","MF","GO:0035091","phosphatidylinositol binding","27/1297","126/5888",0.600412039681781,0.99999616404946,0.872748151169082,"SH3YL1/CAPG/SNX29/WIPI1/PICALM/SNX5/NCF4/LAPTM4B/SNX3/SNX17/PASK/PLEKHB2/KCNJ2/HIP1/OSBPL2/AVIL/SYTL2/GSN/FCHO2/NCF1/WDFY3/ANXA2/ADAP2/ANKFY1/SESTD1/SVIL/DENND1B",27
"GO:0015267","MF","GO:0015267","channel activity","13/1297","61/5888",0.604159814444019,0.99999616404946,0.872748151169082,"PSEN1/P2RX5/TRPM6/KCNJ2/CALHM2/SLC24A4/SLC14A1/TTYH2/TMC8/ANXA6/MPEG1/VDAC1/CLIC1",13
"GO:0022803","MF","GO:0022803","passive transmembrane transporter activity","13/1297","61/5888",0.604159814444019,0.99999616404946,0.872748151169082,"PSEN1/P2RX5/TRPM6/KCNJ2/CALHM2/SLC24A4/SLC14A1/TTYH2/TMC8/ANXA6/MPEG1/VDAC1/CLIC1",13
"GO:0030145","MF","GO:0030145","manganese ion binding","6/1297","28/5888",0.604310343155604,0.99999616404946,0.872748151169082,"LAP3/B4GALT1/MTPAP/ARG1/GYG1/FEN1",6
"GO:0007368","BP","GO:0007368","determination of left/right symmetry","6/1261","28/5715",0.606137902176027,0.923524124077646,0.717319963629054,"OFD1/PSEN1/NOTCH2/TGFBR2/CITED2/DPCD",6
"GO:0046889","BP","GO:0046889","positive regulation of lipid biosynthetic process","6/1261","28/5715",0.606137902176027,0.923524124077646,0.717319963629054,"CD74/IL1B/IGF1R/ADM/ABCG1/PRKCD",6
"GO:0060972","BP","GO:0060972","left/right pattern formation","6/1261","28/5715",0.606137902176027,0.923524124077646,0.717319963629054,"OFD1/PSEN1/NOTCH2/TGFBR2/CITED2/DPCD",6
"GO:0046822","BP","GO:0046822","regulation of nucleocytoplasmic transport","13/1261","61/5715",0.606863788759701,0.924263183039576,0.717894005750824,"NSUN2/PSEN1/MAVS/MAPK14/PARK7/IL1B/CD36/TXN/IER3/BAG3/PRKCD/FRAT2/MX2",13
"GO:0010977","BP","GO:0010977","negative regulation of neuron projection development","10/1261","47/5715",0.609061493767147,0.926507337724261,0.71963708632103,"IFRD1/VIM/PSEN1/RTN4/EPHA4/ITM2C/KREMEN1/DENND5A/LRRK2/DNM3",10
"GO:0031397","BP","GO:0031397","negative regulation of protein ubiquitination","10/1261","47/5715",0.609061493767147,0.926507337724261,0.71963708632103,"GCLC/N4BP1/USP4/PARK7/PER2/RPS3/DTX3L/ISG15/PPIA/HSPA1B",10
"GO:0051453","BP","GO:0051453","regulation of intracellular pH","10/1261","47/5715",0.609061493767147,0.926507337724261,0.71963708632103,"SLC11A1/GRN/CA2/ATP6V0B/FASLG/PPT1/CREG1/ATP6V0E2/LRRK2/SLC9A8",10
"GO:0031201","CC","GO:0031201","SNARE complex","6/1307","28/5901",0.610247037691745,0.99999999991089,0.83820662760562,"VAMP3/SNAP29/VTI1B/NAPA/STX11/STXBP5",6
"GO:0097729","CC","GO:0097729","9+2 motile cilium","6/1307","28/5901",0.610247037691745,0.99999999991089,0.83820662760562,"ATP2B4/RSPH3/GSTM3/ATP1B1/HSPD1/RPGR",6
"GO:0030695","MF","GO:0030695","GTPase regulator activity","45/1297","210/5888",0.612017576967199,0.99999616404946,0.872748151169082,"RALBP1/RABEP1/RANBP1/CYTH4/ARHGEF7/NUCB1/RAPGEF1/TBC1D9/ACAP2/ITGB1BP1/EIF2B2/CCZ1/NCKAP1L/RAB3IP/RAP1GAP2/RIN2/LAMTOR5/DOCK10/RCBTB2/FAM13A/RGS3/GIT2/ARHGAP26/TBC1D7/TIAM2/RGS10/FLCN/TIAM1/RPGR/AGAP1/ARHGAP27/RGL4/STXBP5/ALDH1A1/ARHGEF40/RCC2/DENND5A/ADAP2/AGAP4/LRRK2/CDC42SE1/SIRPA/TBC1D8/DENND1B/RGL2",45
"GO:0060589","MF","GO:0060589","nucleoside-triphosphatase regulator activity","45/1297","210/5888",0.612017576967199,0.99999616404946,0.872748151169082,"RALBP1/RABEP1/RANBP1/CYTH4/ARHGEF7/NUCB1/RAPGEF1/TBC1D9/ACAP2/ITGB1BP1/EIF2B2/CCZ1/NCKAP1L/RAB3IP/RAP1GAP2/RIN2/LAMTOR5/DOCK10/RCBTB2/FAM13A/RGS3/GIT2/ARHGAP26/TBC1D7/TIAM2/RGS10/FLCN/TIAM1/RPGR/AGAP1/ARHGAP27/RGL4/STXBP5/ALDH1A1/ARHGEF40/RCC2/DENND5A/ADAP2/AGAP4/LRRK2/CDC42SE1/SIRPA/TBC1D8/DENND1B/RGL2",45
"GO:0034655","BP","GO:0034655","nucleobase-containing compound catabolic process","57/1261","265/5715",0.613038523748237,0.932187739360433,0.724049169761868,"SLC11A1/RNH1/TYMP/VIM/RNASET2/NSUN2/RC3H2/YBX1/PFKP/ENO1/UNG/TNRC6C/PSEN1/ALKBH5/ACOT7/ZC3H14/LIPA/MTPAP/OAS2/GAPDH/TPI1/MAPK14/VNN1/APOBEC3A/CBFA2T3/LDHA/PUM1/PRR5L/IER3/HNRNPD/NCOR1/SIDT2/PRKCA/FLCN/HK1/CDA/HK2/HK3/DNASE1L3/PRKCD/WDR82/FBP1/DIS3L/FEN1/UPF3A/RNASE2/RNASE6/BPGM/SMPDL3A/UCP2/ZHX2/ZFP36L1/FHIT/PNP/SMG5/HSPA1B/PATL2",57
"GO:0005811","CC","GO:0005811","lipid droplet","10/1307","47/5901",0.614366052205652,0.99999999991089,0.83820662760562,"DGAT2/PLIN3/GAPDH/OSBPL2/RSAD2/CKAP4/ANXA2/UBE2G2/CES1/PISD",10
"GO:0006109","BP","GO:0006109","regulation of carbohydrate metabolic process","14/1261","66/5715",0.614861168280817,0.933309869724198,0.724920751229788,"RORA/PSEN1/PASK/PLEK/CD244/CBFA2T3/IER3/SCARB2/NCOR1/FLCN/FBP1/PTAFR/PPP1R3B/USP7",14
"GO:0045017","BP","GO:0045017","glycerolipid biosynthetic process","23/1261","108/5715",0.614909494792944,0.933309869724198,0.724920751229788,"SH3YL1/INPP4A/DGAT2/DGKA/PIGB/PGS1/CDS2/LPIN2/PIP5K1B/CHPT1/BECN1/AVIL/PIGC/IMPA2/ITPKB/ACSL1/PTDSS1/AGPAT3/FABP5/INPP5D/LCLAT1/GK/PISD",23
"GO:0007613","BP","GO:0007613","memory","7/1261","33/5715",0.614992355532177,0.933309869724198,0.724920751229788,"PSEN1/SGK1/SYT11/NTAN1/TUBA1A/CX3CR1/FEN1",7
"GO:0014020","BP","GO:0014020","primary neural tube formation","7/1261","33/5715",0.614992355532177,0.933309869724198,0.724920751229788,"LMO4/ADM/CITED2/SPINT2/MTHFR/PTCH1/PHACTR4",7
"GO:0043255","BP","GO:0043255","regulation of carbohydrate biosynthetic process","7/1261","33/5715",0.614992355532177,0.933309869724198,0.724920751229788,"PASK/PLEK/CD244/FBP1/PTAFR/PPP1R3B/USP7",7
"GO:0045787","BP","GO:0045787","positive regulation of cell cycle","26/1261","122/5715",0.616007095204878,0.934480328615146,0.725829870447353,"RANBP1/RGCC/RAB11A/DUSP3/UBE2B/CPSF3/IL1B/MED1/BECN1/CDC16/RPS15A/IGF1R/PKP4/PRKCA/TGFA/CITED2/RRM1/FEN1/RCC2/UBE2E2/CDK10/SVIL/TFDP1/AIF1/NUP62/PHB2",26
"GO:0009201","BP","GO:0009201","ribonucleoside triphosphate biosynthetic process","11/1261","52/5715",0.617343912028007,0.934894028551923,0.72615119959931,"ENO1/LIPA/NDUFB11/PID1/FLCN/NDUFV3/NDUFB6/STOML2/IMPDH2/NDUFA12/NME1",11
"GO:0022406","BP","GO:0022406","membrane docking","11/1261","52/5715",0.617343912028007,0.934894028551923,0.72615119959931,"VAMP3/VMP1/SNAP29/VTI1B/SNX3/PLEK/RAB3IP/STX11/SYTL2/PDZD8/CTBP2",11
"GO:1903321","BP","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","11/1261","52/5715",0.617343912028007,0.934894028551923,0.72615119959931,"GCLC/N4BP1/USP4/PARK7/PER2/RPS3/DTX3L/CTNNB1/ISG15/PPIA/HSPA1B",11
"GO:0005096","MF","GO:0005096","GTPase activator activity","24/1297","113/5888",0.617916902374095,0.99999616404946,0.872748151169082,"RALBP1/RABEP1/RANBP1/TBC1D9/ACAP2/NCKAP1L/RAP1GAP2/RIN2/FAM13A/RGS3/GIT2/ARHGAP26/TBC1D7/TIAM2/RGS10/FLCN/AGAP1/ARHGAP27/STXBP5/ALDH1A1/ADAP2/AGAP4/LRRK2/TBC1D8",24
"GO:0046332","MF","GO:0046332","SMAD binding","8/1297","38/5888",0.621040159422274,0.99999616404946,0.872748151169082,"TGFBR3/RGCC/PML/SMAD4/PURB/TGFBR2/CITED2/CTNNB1",8
"GO:0007281","BP","GO:0007281","germ cell development","18/1261","85/5715",0.621297725968677,0.934894028551923,0.72615119959931,"NSUN2/PITHD1/PSME4/RFX2/SRPK1/ZBTB16/ACRBP/UBE2B/TNFAIP6/BBS2/CDKN1C/ROPN1L/JAM3/CTNNB1/PAQR8/PTCH1/TDRD7/SLC9A8",18
"GO:0019001","MF","GO:0019001","guanyl nucleotide binding","36/1297","169/5888",0.621787726209182,0.99999616404946,0.872748151169082,"RRAGD/LSG1/TUBB1/RAB11A/EHD4/RAB34/MFN2/GBP3/GBP1/EIF2B2/TUBA1B/RHOT1/RAB2B/GCH1/GIMAP6/RRAS2/TUBB2A/REM2/RHOB/GNA12/GLUD1/GBP5/MX1/AGAP1/GBP2/TUBA1A/EEF2/RAB24/TUFM/MX2/ARL4C/LRRK2/DAPK1/ANXA6/DNM3/NME1",36
"GO:0032561","MF","GO:0032561","guanyl ribonucleotide binding","36/1297","169/5888",0.621787726209182,0.99999616404946,0.872748151169082,"RRAGD/LSG1/TUBB1/RAB11A/EHD4/RAB34/MFN2/GBP3/GBP1/EIF2B2/TUBA1B/RHOT1/RAB2B/GCH1/GIMAP6/RRAS2/TUBB2A/REM2/RHOB/GNA12/GLUD1/GBP5/MX1/AGAP1/GBP2/TUBA1A/EEF2/RAB24/TUFM/MX2/ARL4C/LRRK2/DAPK1/ANXA6/DNM3/NME1",36
"GO:0060560","BP","GO:0060560","developmental growth involved in morphogenesis","15/1261","71/5715",0.622395099935314,0.934894028551923,0.72615119959931,"IFRD1/VCL/NEDD4L/CTTN/ITGA4/RTN4/MED1/ITGB1/TIAM1/AUTS2/DISC1/TGFBR2/CTNNB1/CPNE1/CYFIP1",15
"GO:0046364","BP","GO:0046364","monosaccharide biosynthetic process","8/1261","38/5715",0.623140925978065,0.934894028551923,0.72615119959931,"MDH1/ENO1/SLC25A11/TPI1/PER2/FBP1/CHST15/USP7",8
"GO:0010506","BP","GO:0010506","regulation of autophagy","41/1261","192/5715",0.624035135328407,0.934894028551923,0.72615119959931,"SLC25A5/RRAGD/DAPK2/WIPI1/GPR137B/CTTN/SNX5/SH3GLB1/TRIB3/RIPK2/CAMKK2/GAPDH/TRIM38/PARK7/ATP6V0B/ATF6/CISD1/BECN1/TRIM5/TRIM22/DRAM1/CALCOCO2/NPC1/CISD2/FEZ1/BAG3/FLCN/ATP6V1C1/DRAM2/IFI16/FYCO1/NOD2/ATP6V0E2/TRIM8/ORMDL3/CDK5R1/LRRK2/DAPK1/PSAP/TRIM27/VDAC1",41
"GO:0004709","MF","GO:0004709","MAP kinase kinase kinase activity","3/1297","14/5888",0.625147663307088,0.99999616404946,0.872748151169082,"RIPK2/MAP3K8/LRRK2",3
"GO:0015923","MF","GO:0015923","mannosidase activity","3/1297","14/5888",0.625147663307088,0.99999616404946,0.872748151169082,"MAN2B1/MAN1C1/MAN2C1",3
