"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014074","BP","GO:0014074","response to purine-containing compound","2/182","72/8790",0.441464441485827,0.869230628826508,0.842335519154598,"KDM1A/BRAF",2
"GO:0030178","BP","GO:0030178","negative regulation of Wnt signaling pathway","2/182","72/8790",0.441464441485827,0.869230628826508,0.842335519154598,"OTUD5/HDAC1",2
"GO:0051147","BP","GO:0051147","regulation of muscle cell differentiation","2/182","72/8790",0.441464441485827,0.869230628826508,0.842335519154598,"CTDP1/HDAC3",2
"GO:0090398","BP","GO:0090398","cellular senescence","2/182","72/8790",0.441464441485827,0.869230628826508,0.842335519154598,"DNAJA3/TERF2",2
"GO:0005811","CC","GO:0005811","lipid droplet","2/186","73/9106",0.441535888347486,0.805609340142782,0.733854662073384,"FAF2/ZFYVE1",2
"GO:0009991","BP","GO:0009991","response to extracellular stimulus","7/182","304/8790",0.44213422098683,0.869230628826508,0.842335519154598,"SNW1/WDR59/OGG1/MBD1/ZFYVE1/RXRB/EHMT2",7
"GO:0031503","BP","GO:0031503","protein-containing complex localization","3/182","118/8790",0.443492367697368,0.869230628826508,0.842335519154598,"IFT43/TERF2/AP2A2",3
"GO:0043281","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","3/182","118/8790",0.443492367697368,0.869230628826508,0.842335519154598,"MUL1/HTRA2/CASP9",3
"GO:0000266","BP","GO:0000266","mitochondrial fission","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"MUL1",1
"GO:0001541","BP","GO:0001541","ovarian follicle development","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"EIF2B5",1
"GO:0006111","BP","GO:0006111","regulation of gluconeogenesis","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"SIRT7",1
"GO:0007094","BP","GO:0007094","mitotic spindle assembly checkpoint signaling","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"IK",1
"GO:0009303","BP","GO:0009303","rRNA transcription","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"SIRT7",1
"GO:0010762","BP","GO:0010762","regulation of fibroblast migration","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"BRAF",1
"GO:0032435","BP","GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"DDRGK1",1
"GO:0033260","BP","GO:0033260","nuclear DNA replication","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"TERF2",1
"GO:0035305","BP","GO:0035305","negative regulation of dephosphorylation","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"CRY2",1
"GO:0035751","BP","GO:0035751","regulation of lysosomal lumen pH","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"TMEM199",1
"GO:0035794","BP","GO:0035794","positive regulation of mitochondrial membrane permeability","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"MUL1",1
"GO:0040001","BP","GO:0040001","establishment of mitotic spindle localization","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"HDAC3",1
"GO:0042073","BP","GO:0042073","intraciliary transport","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"IFT43",1
"GO:0045648","BP","GO:0045648","positive regulation of erythrocyte differentiation","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"ARNT",1
"GO:0045943","BP","GO:0045943","positive regulation of transcription by RNA polymerase I","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"SIRT7",1
"GO:0046466","BP","GO:0046466","membrane lipid catabolic process","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"GBA2",1
"GO:0051489","BP","GO:0051489","regulation of filopodium assembly","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"CAPZB",1
"GO:0070988","BP","GO:0070988","demethylation","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"KDM1A",1
"GO:0071173","BP","GO:0071173","spindle assembly checkpoint signaling","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"IK",1
"GO:0071174","BP","GO:0071174","mitotic spindle checkpoint signaling","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"IK",1
"GO:1902108","BP","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"MUL1",1
"GO:1902275","BP","GO:1902275","regulation of chromatin organization","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"KDM1A",1
"GO:1905168","BP","GO:1905168","positive regulation of double-strand break repair via homologous recombination","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"PIAS4",1
"GO:1905508","BP","GO:1905508","protein localization to microtubule organizing center","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"DCTN2",1
"GO:1990089","BP","GO:1990089","response to nerve growth factor","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"BRAF",1
"GO:1990090","BP","GO:1990090","cellular response to nerve growth factor stimulus","1/182","28/8790",0.443866540903598,0.869230628826508,0.842335519154598,"BRAF",1
"GO:0009410","BP","GO:0009410","response to xenobiotic stimulus","5/182","211/8790",0.444388673938839,0.869230628826508,0.842335519154598,"EFTUD2/OGG1/MBD1/BRAF/EHMT2",5
"GO:0099177","BP","GO:0099177","regulation of trans-synaptic signaling","5/182","211/8790",0.444388673938839,0.869230628826508,0.842335519154598,"NCDN/VPS18/PTPRA/EIF4EBP2/BRAF",5
"GO:0019207","MF","GO:0019207","kinase regulator activity","4/185","167/9060",0.445556825534435,0.741122616175358,0.686086113315904,"PRKAR2A/PRKRIP1/PARP6/STRADA",4
"GO:0007017","BP","GO:0007017","microtubule-based process","11/182","494/8790",0.446547025695627,0.871471822166747,0.84450736710055,"POLDIP2/GBA2/RAE1/KXD1/WRAP73/ARHGEF2/IFT43/TERF2/HDAC3/DCTN2/AP3M1",11
"GO:1904951","BP","GO:1904951","positive regulation of establishment of protein localization","5/182","212/8790",0.448458210038716,0.871471822166747,0.84450736710055,"EDEM2/HTRA2/VPS11/BAP1/HDAC3",5
"GO:0031985","CC","GO:0031985","Golgi cisterna","2/186","74/9106",0.448460875534065,0.81348716957342,0.741030822485909,"TMEM87A/SLC30A5",2
"GO:0048813","BP","GO:0048813","dendrite morphogenesis","2/182","73/8790",0.448486090173905,0.871471822166747,0.84450736710055,"PQBP1/PARP6",2
"GO:0043068","BP","GO:0043068","positive regulation of programmed cell death","8/182","353/8790",0.448573295770858,0.871471822166747,0.84450736710055,"NSMAF/PIAS4/ING4/HTRA2/CASP9/EIF2B5/ZNF622/RNPS1",8
"GO:0034101","BP","GO:0034101","erythrocyte homeostasis","3/182","119/8790",0.448943349678295,0.871471822166747,0.84450736710055,"ARNT/BAP1/LDB1",3
"GO:0016782","MF","GO:0016782","transferase activity, transferring sulphur-containing groups","1/185","29/9060",0.4507649884683,0.741122616175358,0.686086113315904,"CDK5RAP1",1
"GO:0036002","MF","GO:0036002","pre-mRNA binding","1/185","29/9060",0.4507649884683,0.741122616175358,0.686086113315904,"HNRNPA2B1",1
"GO:0061980","MF","GO:0061980","regulatory RNA binding","1/185","29/9060",0.4507649884683,0.741122616175358,0.686086113315904,"HNRNPA2B1",1
"GO:0051402","BP","GO:0051402","neuron apoptotic process","4/182","166/8790",0.45159742999283,0.871471822166747,0.84450736710055,"HTRA2/PIGT/CASP9/BRAF",4
"GO:1901652","BP","GO:1901652","response to peptide","7/182","307/8790",0.45231316754008,0.871471822166747,0.84450736710055,"ARHGEF2/CRY2/PTPRA/KAT7/EIF2B5/EIF4EBP2/BRAF",7
"GO:0043122","BP","GO:0043122","regulation of canonical NF-kappaB signal transduction","5/182","213/8790",0.452520420068574,0.871471822166747,0.84450736710055,"MUL1/HDAC1/SNIP1/IKBKE/IKBKG",5
"GO:0007548","BP","GO:0007548","sex differentiation","3/182","120/8790",0.454373059812245,0.871471822166747,0.84450736710055,"PATZ1/EIF2B5/SF1",3
"GO:0035578","CC","GO:0035578","azurophil granule lumen","2/186","75/9106",0.455337717099499,0.81466458367186,0.74210336569299,"FAF2/IST1",2
"GO:0007528","BP","GO:0007528","neuromuscular junction development","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"DNAJA3",1
"GO:0019082","BP","GO:0019082","viral protein processing","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"EDEM2",1
"GO:0031103","BP","GO:0031103","axon regeneration","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"BRAF",1
"GO:0031577","BP","GO:0031577","spindle checkpoint signaling","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"IK",1
"GO:0036258","BP","GO:0036258","multivesicular body assembly","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"IST1",1
"GO:0044786","BP","GO:0044786","cell cycle DNA replication","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"TERF2",1
"GO:0048010","BP","GO:0048010","vascular endothelial growth factor receptor signaling pathway","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"ARNT",1
"GO:0051294","BP","GO:0051294","establishment of spindle orientation","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"HDAC3",1
"GO:0060420","BP","GO:0060420","regulation of heart growth","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"CTDP1",1
"GO:0070316","BP","GO:0070316","regulation of G0 to G1 transition","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"SMARCD2",1
"GO:1900026","BP","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"BRAF",1
"GO:1902175","BP","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"HTRA2",1
"GO:1905953","BP","GO:1905953","negative regulation of lipid localization","1/182","29/8790",0.455418274475333,0.871471822166747,0.84450736710055,"CRY2",1
"GO:1901989","BP","GO:1901989","positive regulation of cell cycle phase transition","2/182","74/8790",0.4554582558082,0.871471822166747,0.84450736710055,"ANAPC7/DDRGK1",2
"GO:1903305","BP","GO:1903305","regulation of regulated secretory pathway","2/182","74/8790",0.4554582558082,0.871471822166747,0.84450736710055,"VPS18/BRAF",2
"GO:0045927","BP","GO:0045927","positive regulation of growth","3/182","121/8790",0.459780797627899,0.871471822166747,0.84450736710055,"MUL1/NCBP1/IST1",3
"GO:0072331","BP","GO:0072331","signal transduction by p53 class mediator","3/182","121/8790",0.459780797627899,0.871471822166747,0.84450736710055,"KDM1A/SNW1/ING4",3
"GO:0010498","BP","GO:0010498","proteasomal protein catabolic process","9/182","404/8790",0.459907666927318,0.871471822166747,0.84450736710055,"EDEM2/FAF2/UBE4B/VHL/DERL1/ANKZF1/USP19/ANAPC7/DDRGK1",9
"GO:0000314","CC","GO:0000314","organellar small ribosomal subunit","1/186","30/9106",0.462123341428404,0.81466458367186,0.74210336569299,"MRPS25",1
"GO:0005763","CC","GO:0005763","mitochondrial small ribosomal subunit","1/186","30/9106",0.462123341428404,0.81466458367186,0.74210336569299,"MRPS25",1
"GO:0000932","CC","GO:0000932","P-body","2/186","76/9106",0.46216548496769,0.81466458367186,0.74210336569299,"EDC3/YTHDF2",2
"GO:0055029","CC","GO:0055029","nuclear DNA-directed RNA polymerase complex","2/186","76/9106",0.46216548496769,0.81466458367186,0.74210336569299,"POLA2/RTF1",2
"GO:0042177","BP","GO:0042177","negative regulation of protein catabolic process","2/182","75/8790",0.46237997123821,0.871471822166747,0.84450736710055,"SNX12/DDRGK1",2
"GO:0051303","BP","GO:0051303","establishment of chromosome localization","2/182","75/8790",0.46237997123821,0.871471822166747,0.84450736710055,"TRAPPC12/DCTN2",2
"GO:0015631","MF","GO:0015631","tubulin binding","5/185","219/9060",0.464531741530941,0.757275561202574,0.701039524573976,"RAE1/OGG1/ARHGEF2/RITA1/GPAA1",5
"GO:0048863","BP","GO:0048863","stem cell differentiation","3/182","122/8790",0.465165884623524,0.871471822166747,0.84450736710055,"OTUD5/HDAC1/YTHDF2",3
"GO:0006779","BP","GO:0006779","porphyrin-containing compound biosynthetic process","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"NFE2L1",1
"GO:0010171","BP","GO:0010171","body morphogenesis","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"BRAF",1
"GO:0030851","BP","GO:0030851","granulocyte differentiation","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"BAP1",1
"GO:0032387","BP","GO:0032387","negative regulation of intracellular transport","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"SNX12",1
"GO:0032781","BP","GO:0032781","positive regulation of ATP-dependent activity","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"CHTOP",1
"GO:0033014","BP","GO:0033014","tetrapyrrole biosynthetic process","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"NFE2L1",1
"GO:0033046","BP","GO:0033046","negative regulation of sister chromatid segregation","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"IK",1
"GO:0033048","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"IK",1
"GO:0036257","BP","GO:0036257","multivesicular body organization","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"IST1",1
"GO:0042475","BP","GO:0042475","odontogenesis of dentin-containing tooth","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"HDAC1",1
"GO:0045023","BP","GO:0045023","G0 to G1 transition","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"SMARCD2",1
"GO:0045663","BP","GO:0045663","positive regulation of myoblast differentiation","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"SMARCD2",1
"GO:0045841","BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"IK",1
"GO:0046825","BP","GO:0046825","regulation of protein export from nucleus","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"SIRT7",1
"GO:0046888","BP","GO:0046888","negative regulation of hormone secretion","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"CRY2",1
"GO:0047496","BP","GO:0047496","vesicle transport along microtubule","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"AP3M1",1
"GO:0048489","BP","GO:0048489","synaptic vesicle transport","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"AP3M1",1
"GO:0051785","BP","GO:0051785","positive regulation of nuclear division","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"ANAPC7",1
"GO:0060218","BP","GO:0060218","hematopoietic stem cell differentiation","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"YTHDF2",1
"GO:0071385","BP","GO:0071385","cellular response to glucocorticoid stimulus","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"CASP9",1
"GO:1904036","BP","GO:1904036","negative regulation of epithelial cell apoptotic process","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"BRAF",1
"GO:1905710","BP","GO:1905710","positive regulation of membrane permeability","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"MUL1",1
"GO:2000816","BP","GO:2000816","negative regulation of mitotic sister chromatid separation","1/182","30/8790",0.466731352211378,0.871471822166747,0.84450736710055,"IK",1
"GO:0036464","CC","GO:0036464","cytoplasmic ribonucleoprotein granule","4/186","172/9106",0.46839352194677,0.821004375547147,0.747878479749425,"PQBP1/EIF4EBP2/EDC3/YTHDF2",4
"GO:0030295","MF","GO:0030295","protein kinase activator activity","2/185","77/9060",0.468777162327379,0.757275561202574,0.701039524573976,"PARP6/STRADA",2
"GO:0021782","BP","GO:0021782","glial cell development","2/182","76/8790",0.469250330031894,0.873928606102135,0.846888134992335,"CERS5/EIF2B5",2
"GO:0035265","BP","GO:0035265","organ growth","2/182","76/8790",0.469250330031894,0.873928606102135,0.846888134992335,"CTDP1/EHMT2",2
"GO:0046661","BP","GO:0046661","male sex differentiation","2/182","76/8790",0.469250330031894,0.873928606102135,0.846888134992335,"PATZ1/SF1",2
"GO:0000723","BP","GO:0000723","telomere maintenance","3/182","123/8790",0.470527663991808,0.875559162970239,0.8484682403412,"TINF2/HNRNPA2B1/TERF2",3
"GO:0001223","MF","GO:0001223","transcription coactivator binding","1/185","31/9060",0.473037884805991,0.757275561202574,0.701039524573976,"ZBTB17",1
"GO:0005048","MF","GO:0005048","signal sequence binding","1/185","31/9060",0.473037884805991,0.757275561202574,0.701039524573976,"PEX19",1
"GO:0016790","MF","GO:0016790","thiolester hydrolase activity","1/185","31/9060",0.473037884805991,0.757275561202574,0.701039524573976,"LYPLA2",1
"GO:0140938","MF","GO:0140938","histone H3 methyltransferase activity","1/185","31/9060",0.473037884805991,0.757275561202574,0.701039524573976,"EHMT2",1
"GO:0001666","BP","GO:0001666","response to hypoxia","4/182","171/8790",0.474424136448737,0.878607145450898,0.851421914337577,"CASP9/VHL/ARNT/USP19",4
"GO:0051082","MF","GO:0051082","unfolded protein binding","2/185","78/9060",0.475503485781677,0.757898569040664,0.701616267230146,"DNAJA3/HTRA2",2
"GO:0099003","BP","GO:0099003","vesicle-mediated transport in synapse","3/182","124/8790",0.475865500339991,0.878607145450898,0.851421914337577,"VPS18/BRAF/AP2A2",3
"GO:1903531","BP","GO:1903531","negative regulation of secretion by cell","2/182","77/8790",0.476068484400868,0.878607145450898,0.851421914337577,"CRY2/BRAF",2
"GO:0001707","BP","GO:0001707","mesoderm formation","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"POFUT2",1
"GO:0002639","BP","GO:0002639","positive regulation of immunoglobulin production","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"TP53BP1",1
"GO:0007035","BP","GO:0007035","vacuolar acidification","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"TMEM199",1
"GO:0031102","BP","GO:0031102","neuron projection regeneration","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"BRAF",1
"GO:0051496","BP","GO:0051496","positive regulation of stress fiber assembly","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"BRAF",1
"GO:0051985","BP","GO:0051985","negative regulation of chromosome segregation","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"IK",1
"GO:0060135","BP","GO:0060135","maternal process involved in female pregnancy","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"DAZAP1",1
"GO:0120163","BP","GO:0120163","negative regulation of cold-induced thermogenesis","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"IP6K1",1
"GO:1902100","BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"IK",1
"GO:1905819","BP","GO:1905819","negative regulation of chromosome separation","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"IK",1
"GO:2000772","BP","GO:2000772","regulation of cellular senescence","1/182","31/8790",0.477810677998768,0.878607145450898,0.851421914337577,"TERF2",1
"GO:0003006","BP","GO:0003006","developmental process involved in reproduction","9/182","411/8790",0.480609369321721,0.880598660297521,0.853351809162497,"FOXJ2/DAZAP1/PATZ1/GORASP2/EIF2B5/VIPAS39/SF1/YTHDF2/EHMT2",9
"GO:0007160","BP","GO:0007160","cell-matrix adhesion","3/182","125/8790",0.481178779405712,0.880598660297521,0.853351809162497,"POLDIP2/PTPRA/LDB1",3
"GO:0009267","BP","GO:0009267","cellular response to starvation","3/182","125/8790",0.481178779405712,0.880598660297521,0.853351809162497,"WDR59/ZFYVE1/EHMT2",3
"GO:0090079","MF","GO:0090079","translation regulator activity, nucleic acid binding","2/185","79/9060",0.482178341648967,0.764501337166498,0.707728707225511,"EIF4H/EIF2B5",2
"GO:0000428","CC","GO:0000428","DNA-directed RNA polymerase complex","2/186","79/9106",0.482345916485377,0.840737016443786,0.765853557489279,"POLA2/RTF1",2
"GO:0000422","BP","GO:0000422","autophagy of mitochondrion","2/182","78/8790",0.482833643184696,0.880598660297521,0.853351809162497,"MUL1/HTRA2",2
"GO:0030833","BP","GO:0030833","regulation of actin filament polymerization","2/182","78/8790",0.482833643184696,0.880598660297521,0.853351809162497,"GBA2/CAPZB",2
"GO:0043244","BP","GO:0043244","regulation of protein-containing complex disassembly","2/182","78/8790",0.482833643184696,0.880598660297521,0.853351809162497,"CAPZB/ARHGEF2",2
"GO:0051099","BP","GO:0051099","positive regulation of binding","2/182","78/8790",0.482833643184696,0.880598660297521,0.853351809162497,"NCBP1/DDRGK1",2
"GO:0051783","BP","GO:0051783","regulation of nuclear division","2/182","78/8790",0.482833643184696,0.880598660297521,0.853351809162497,"IK/ANAPC7",2
"GO:0000175","MF","GO:0000175","3'-5'-RNA exonuclease activity","1/185","32/9060",0.48383509283688,0.764501337166498,0.707728707225511,"ISG20L2",1
"GO:0034504","BP","GO:0034504","protein localization to nucleus","5/182","221/8790",0.484711992506004,0.880598660297521,0.853351809162497,"POLA2/CRY2/KAT7/TBRG1/HDAC3",5
"GO:0032259","BP","GO:0032259","methylation","4/182","174/8790",0.487951553466719,0.880598660297521,0.853351809162497,"ICMT/MBD1/EHMT2/RBM15B",4
"GO:0030834","BP","GO:0030834","regulation of actin filament depolymerization","1/182","32/8790",0.488661055508098,0.880598660297521,0.853351809162497,"CAPZB",1
"GO:0042168","BP","GO:0042168","heme metabolic process","1/182","32/8790",0.488661055508098,0.880598660297521,0.853351809162497,"NFE2L1",1
"GO:0045666","BP","GO:0045666","positive regulation of neuron differentiation","1/182","32/8790",0.488661055508098,0.880598660297521,0.853351809162497,"ARHGEF2",1
"GO:0048332","BP","GO:0048332","mesoderm morphogenesis","1/182","32/8790",0.488661055508098,0.880598660297521,0.853351809162497,"POFUT2",1
"GO:0051445","BP","GO:0051445","regulation of meiotic cell cycle","1/182","32/8790",0.488661055508098,0.880598660297521,0.853351809162497,"ANAPC7",1
"GO:0055013","BP","GO:0055013","cardiac muscle cell development","1/182","32/8790",0.488661055508098,0.880598660297521,0.853351809162497,"CTDP1",1
"GO:1901532","BP","GO:1901532","regulation of hematopoietic progenitor cell differentiation","1/182","32/8790",0.488661055508098,0.880598660297521,0.853351809162497,"YTHDF2",1
"GO:1902041","BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/182","32/8790",0.488661055508098,0.880598660297521,0.853351809162497,"ARHGEF2",1
"GO:2000351","BP","GO:2000351","regulation of endothelial cell apoptotic process","1/182","32/8790",0.488661055508098,0.880598660297521,0.853351809162497,"BRAF",1
"GO:0030880","CC","GO:0030880","RNA polymerase complex","2/186","80/9106",0.488969229961772,0.847546665267072,0.772056678887009,"POLA2/RTF1",2
"GO:0043524","BP","GO:0043524","negative regulation of neuron apoptotic process","2/182","79/8790",0.489545069892747,0.880598660297521,0.853351809162497,"HTRA2/BRAF",2
"GO:0061351","BP","GO:0061351","neural precursor cell proliferation","2/182","79/8790",0.489545069892747,0.880598660297521,0.853351809162497,"KDM1A/ARHGEF2",2
"GO:1901796","BP","GO:1901796","regulation of signal transduction by p53 class mediator","2/182","79/8790",0.489545069892747,0.880598660297521,0.853351809162497,"KDM1A/ING4",2
"GO:2000060","BP","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","2/182","79/8790",0.489545069892747,0.880598660297521,0.853351809162497,"DDRGK1/IKBKG",2
"GO:0035091","MF","GO:0035091","phosphatidylinositol binding","4/185","177/9060",0.490403155774461,0.767916887401905,0.710890615302124,"SNX12/ZFYVE1/EXOC7/GPAA1",4
"GO:0140097","MF","GO:0140097","catalytic activity, acting on DNA","4/185","177/9060",0.490403155774461,0.767916887401905,0.710890615302124,"OGG1/TERF2/APEX2/TOP3A",4
"GO:0032200","BP","GO:0032200","telomere organization","3/182","127/8790",0.491729312560892,0.880598660297521,0.853351809162497,"TINF2/HNRNPA2B1/TERF2",3
"GO:0045596","BP","GO:0045596","negative regulation of cell differentiation","7/182","319/8790",0.49263262671582,0.880598660297521,0.853351809162497,"BRD9/CTDP1/FOXJ2/MBD1/HDAC3/YTHDF2/LDB1",7
"GO:0004712","MF","GO:0004712","protein serine/threonine/tyrosine kinase activity","1/185","33/9060",0.494412242573829,0.767916887401905,0.710890615302124,"BRAF",1
"GO:0016763","MF","GO:0016763","pentosyltransferase activity","1/185","33/9060",0.494412242573829,0.767916887401905,0.710890615302124,"PARP6",1
"GO:0001890","BP","GO:0001890","placenta development","2/182","80/8790",0.496202080802126,0.880598660297521,0.853351809162497,"DAZAP1/ARNT",2
"GO:0008203","BP","GO:0008203","cholesterol metabolic process","2/182","80/8790",0.496202080802126,0.880598660297521,0.853351809162497,"GBA2/NFE2L1",2
"GO:0043488","BP","GO:0043488","regulation of mRNA stability","3/182","128/8790",0.496965441168806,0.880598660297521,0.853351809162497,"PIAS4/YTHDF2/IKBKE",3
"GO:0045926","BP","GO:0045926","negative regulation of growth","3/182","128/8790",0.496965441168806,0.880598660297521,0.853351809162497,"CTDP1/MUL1/ING4",3
"GO:0097060","CC","GO:0097060","synaptic membrane","3/186","130/9106",0.498204862152448,0.858784071776595,0.782293182792444,"DNAJA3/PTPRA/PI4K2A",3
"GO:0043666","BP","GO:0043666","regulation of phosphoprotein phosphatase activity","1/182","33/8790",0.499287190230355,0.880598660297521,0.853351809162497,"CRY2",1
"GO:0046503","BP","GO:0046503","glycerolipid catabolic process","1/182","33/8790",0.499287190230355,0.880598660297521,0.853351809162497,"LYPLA2",1
"GO:0048538","BP","GO:0048538","thymus development","1/182","33/8790",0.499287190230355,0.880598660297521,0.853351809162497,"BRAF",1
"GO:0050732","BP","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","1/182","33/8790",0.499287190230355,0.880598660297521,0.853351809162497,"ZGPAT",1
"GO:0050886","BP","GO:0050886","endocrine process","1/182","33/8790",0.499287190230355,0.880598660297521,0.853351809162497,"CRY2",1
"GO:0051898","BP","GO:0051898","negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","1/182","33/8790",0.499287190230355,0.880598660297521,0.853351809162497,"MUL1",1
"GO:0060324","BP","GO:0060324","face development","1/182","33/8790",0.499287190230355,0.880598660297521,0.853351809162497,"BRAF",1
"GO:0090329","BP","GO:0090329","regulation of DNA-templated DNA replication","1/182","33/8790",0.499287190230355,0.880598660297521,0.853351809162497,"KAT7",1
"GO:1903146","BP","GO:1903146","regulation of autophagy of mitochondrion","1/182","33/8790",0.499287190230355,0.880598660297521,0.853351809162497,"HTRA2",1
"GO:1904358","BP","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","1/182","33/8790",0.499287190230355,0.880598660297521,0.853351809162497,"HNRNPA2B1",1
"GO:0019209","MF","GO:0019209","kinase activator activity","2/185","82/9060",0.501887249769244,0.776223924431246,0.718580763496554,"PARP6/STRADA",2
"GO:0017015","BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","2/182","81/8790",0.502804043110197,0.880598660297521,0.853351809162497,"SNW1/HDAC1",2
"GO:0033865","BP","GO:0033865","nucleoside bisphosphate metabolic process","2/182","81/8790",0.502804043110197,0.880598660297521,0.853351809162497,"COASY/PPCS",2
"GO:0033875","BP","GO:0033875","ribonucleoside bisphosphate metabolic process","2/182","81/8790",0.502804043110197,0.880598660297521,0.853351809162497,"COASY/PPCS",2
