"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070203","BP","GO:0070203","regulation of establishment of protein localization to telomere","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"CCT2/CCT4",2
"GO:0070830","BP","GO:0070830","bicellular tight junction assembly","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"MPP7/F11R",2
"GO:0070873","BP","GO:0070873","regulation of glycogen metabolic process","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"EPM2AIP1/DYRK2",2
"GO:0071312","BP","GO:0071312","cellular response to alkaloid","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"TMEM38B/CASP3",2
"GO:0072350","BP","GO:0072350","tricarboxylic acid metabolic process","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"ACO1/IREB2",2
"GO:0099010","BP","GO:0099010","modification of postsynaptic structure","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"RHOA/CHMP2B",2
"GO:0120178","BP","GO:0120178","steroid hormone biosynthetic process","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"NR3C1/HSD17B11",2
"GO:1902004","BP","GO:1902004","positive regulation of amyloid-beta formation","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"ABCA2/CASP3",2
"GO:1903055","BP","GO:1903055","positive regulation of extracellular matrix organization","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"IER3IP1/CFLAR",2
"GO:1903115","BP","GO:1903115","regulation of actin filament-based movement","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"PDE4B/CAMK2D",2
"GO:1905244","BP","GO:1905244","regulation of modification of synaptic structure","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"RHOA/CHMP2B",2
"GO:1905523","BP","GO:1905523","positive regulation of macrophage migration","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"MAPK3/AKIRIN1",2
"GO:2001259","BP","GO:2001259","positive regulation of cation channel activity","2/1255","10/5732",0.67889466649968,0.999999395368632,0.999999395368632,"CALM2/CALM1",2
"GO:0140678","MF","GO:0140678","molecular function inhibitor activity","36/1285","175/5905",0.679836702254672,0.999988084329645,0.99791599961284,"ITPRIP/BOD1/ENSA/XIAP/SERPINB8/PKIA/IBTK/ARPP19/BEX2/TIMP2/GSKIP/RPL5/CALM2/TXNIP/TANK/CAMK2D/CASP3/RPS7/ADRM1/RGS2/CARD16/CALM1/RPL11/PPP1R2/STYX/ZNF451/ABCE1/PPP1R12A/USP14/CHMP3/PRKAR1A/RPL37/SET/ITPR1/DNAJB1/PRNP",36
"GO:0043009","BP","GO:0043009","chordate embryonic development","46/1255","221/5732",0.679990833068587,0.999999395368632,0.999999395368632,"BRK1/RALA/TBL1XR1/GATA3/NIPBL/STK3/MATR3/NPAT/MIB1/FZD3/SEC24B/MAN2A1/RARA/EXT1/SEC24D/THOC2/GGNBP2/MBD3/ACVR2A/BTF3/WDR74/MAP2K1/CTR9/ECE1/NDST1/UBR3/MYH9/CASP3/RPS7/ALKBH1/CMIP/SSBP3/BCL10/ATP6AP2/CNOT1/CASP8/YTHDC1/PRKACB/IFT57/ATF2/IFT52/RUNDC1/SP3/N4BP2L2/HIF1A/SMAD2",46
"GO:0003006","BP","GO:0003006","developmental process involved in reproduction","56/1255","268/5732",0.681067460798727,0.999999395368632,0.999999395368632,"USP42/CLOCK/AGFG1/EPC1/GATA3/SLIRP/FNDC3A/NIPBL/STK3/TMF1/YTHDC2/HERC4/DEDD/HMGB2/PIK3CA/RARA/GGNBP2/EPOR/ACVR2A/ATRX/PLEKHA1/RAD23B/PLAG1/LARP7/HERPUD2/RHBDD1/FLNA/CEP57/WDR33/SNRPA1/RNF38/BTG1/CSDE1/CASP3/FOXJ3/UBE3A/RGS2/PTGS2/CCNY/SMARCA2/METTL3/SMAD5/ZFX/SUN1/CASP8/YTHDC1/DNAJC19/PANK2/CETN2/YY1/BAG6/PIAS1/GMCL1/PHC2/PAFAH1B1/ABHD2",56
"GO:0009145","BP","GO:0009145","purine nucleoside triphosphate biosynthetic process","10/1255","50/5732",0.681525362684889,0.999999395368632,0.999999395368632,"SDHC/NDUFS7/SLC25A13/NDUFB8/NDUFB4/SDHD/ATP6V1A/NDUFB2/IMPDH1/NDUFB3",10
"GO:0009913","BP","GO:0009913","epidermal cell differentiation","10/1255","50/5732",0.681525362684889,0.999999395368632,0.999999395368632,"NUMA1/SEC24B/MAP2K1/SLC4A7/CLIC4/TXNIP/CASP3/UGCG/CFLAR/PAFAH1B1",10
"GO:0000725","BP","GO:0000725","recombinational repair","16/1255","79/5732",0.681734646404317,0.999999395368632,0.999999395368632,"ERCC4/ZMYND8/SFR1/EPC1/NIPBL/RIF1/HELQ/ERCC5/MEAF6/ACTB/FUS/CHD4/MRGBP/YY1/MORF4L2/NABP1",16
"GO:0045621","BP","GO:0045621","positive regulation of lymphocyte differentiation","16/1255","79/5732",0.681734646404317,0.999999395368632,0.999999395368632,"CD83/GATA3/MALT1/RASGRP1/SPI1/SMARCE1/RARA/CYLD/SMARCA4/ACTB/RHOA/PTPRC/SMARCA2/BRD4/CD46/PHF10",16
"GO:0008610","BP","GO:0008610","lipid biosynthetic process","57/1255","273/5732",0.684713684971404,0.999999395368632,0.999999395368632,"ETNK1/PIGW/MBTPS1/CYP2R1/SMG1/MBOAT1/SOCS4/ACSL4/HMGCS1/B4GALT5/PIBF1/MBTPS2/MID1IP1/CRLS1/INPP5F/GNPAT/ABCD3/NR3C1/PIK3CA/PDSS2/ST3GAL2/SC5D/CERS6/SOCS2/ERLIN2/PIGF/ST3GAL6/ABCA2/GGPS1/FBXW7/PIGK/TMEM38B/CLN8/SYNJ1/MSMO1/MTMR6/PTGS2/UGCG/PDK4/OGT/CEPT1/AGPAT5/SPTLC1/SERINC1/ABHD4/ACADVL/HSD17B11/ACSL3/ELOVL5/ORMDL1/LBR/ABHD5/IDI1/ABHD3/ABHD2/ZBTB20/INSIG1",57
"GO:0001889","BP","GO:0001889","liver development","11/1255","55/5732",0.684960840863743,0.999999395368632,0.999999395368632,"CEBPG/PIK3CA/MAN2A1/RARA/NPHP3/FBXW7/ZMPSTE24/CFLAR/SRSF1/ATF2/SP3",11
"GO:0007565","BP","GO:0007565","female pregnancy","11/1255","55/5732",0.684960840863743,0.999999395368632,0.999999395368632,"SLC38A2/ACSL4/DEDD/RARA/EPOR/YTHDF3/RGS2/PTGS2/AGO2/RPL29/SP3",11
"GO:0051053","BP","GO:0051053","negative regulation of DNA metabolic process","11/1255","55/5732",0.684960840863743,0.999999395368632,0.999999395368632,"ERCC4/PDS5A/GATA3/DCP2/RIF1/RAD17/SUB1/NDFIP1/HNRNPC/ATR/HNRNPU",11
"GO:1903432","BP","GO:1903432","regulation of TORC1 signaling","11/1255","55/5732",0.684960840863743,0.999999395368632,0.999999395368632,"MAPK3/NLK/WAC/RHEB/LAMTOR3/STAMBPL1/UBE3A/OGT/PRKACB/C9orf72/UBE2W",11
"GO:0048284","BP","GO:0048284","organelle fusion","17/1255","84/5732",0.685799085033497,0.999999395368632,0.999999395368632,"YIPF5/PARL/CHCHD3/CHMP1B/PLEKHM1/YIPF4/ARL8B/STX6/CHMP2B/C2CD5/RAB7A/GOSR1/MCL1/SEC22B/VAMP4/CHMP3/ZDHHC6",17
"GO:0044270","BP","GO:0044270","cellular nitrogen compound catabolic process","58/1255","278/5732",0.688295358765099,0.999999395368632,0.999999395368632,"NUDT18/TDG/HNRNPA0/SMG1/SYNCRIP/SERBP1/NUDT15/SLIRP/DCP2/METTL16/PUM2/ELAVL1/ZFP36L2/YTHDF3/TNRC6A/DICER1/PFKL/EXOSC6/PDE4B/LRPPRC/AGO3/AASDHPPT/CSDE1/ETF1/NT5C2/CNOT6/PHAX/PPP2CA/RBM7/DEDD2/EXOSC3/FUS/METTL3/PGK1/OGT/CNOT7/HNRNPC/CNOT1/ADPGK/YTHDF1/AGO2/EXOSC8/TRNT1/TRAF5/IREB2/LSM5/SUCLG2/HNRNPU/HPRT1/HBS1L/MAGOH/GIGYF2/ZCCHC7/NCBP2/HMOX1/ZBTB20/HIF1A/SECISBP2",58
"GO:0046883","BP","GO:0046883","regulation of hormone secretion","12/1255","60/5732",0.688430426422074,0.999999395368632,0.999999395368632,"CLOCK/ACSL4/TMF1/PPP3CB/ENSA/PFKL/SNX4/RAB11FIP1/UQCC2/PRKAR1A/ITPR1/HIF1A",12
"GO:0032200","BP","GO:0032200","telomere organization","18/1255","89/5732",0.68976224164807,0.999999395368632,0.999999395368632,"ERCC4/CCT2/SMG1/DCP2/MAPK3/RIF1/HSP90AA1/MAPKAPK5/ATRX/CCT4/MAP2K7/HAT1/HNRNPC/YY1/ATR/HNRNPU/GNL3/NEK7",18
"GO:0072594","BP","GO:0072594","establishment of protein localization to organelle","52/1255","250/5732",0.690057675186876,0.999999395368632,0.999999395368632,"CCT2/HPS4/VPS13A/KPNA4/RALA/PARL/NIPBL/STK3/TIMM10B/GNPTAB/MDFIC/HSP90AA1/ELAVL1/IMMP1L/PEX13/PKIA/SRP19/PEX1/CCT4/FLNA/NUP35/FBXW7/MTX2/RPAIN/TOMM20/TXNIP/TIMM9/TRAM1/SPCS2/VPS36/RANBP6/PTGS2/PEX16/MAN1A1/ZFYVE16/KPNA5/RAB7A/STAM2/PXK/ZFAND6/DNAJC19/PMPCB/VPS37A/ATF2/SRP9/BAG6/TPR/SQSTM1/UBL5/UFM1/NUP98/ARIH2",52
"GO:0007034","BP","GO:0007034","vacuolar transport","23/1255","113/5732",0.691173133323726,0.999999395368632,0.999999395368632,"VPS13A/GNPTAB/CHMP1B/AP1G1/AP3S1/PLEKHM1/UEVLD/NDFIP1/VPS36/ARL8B/CHMP2B/ZFYVE16/EPG5/RAB7A/STAM2/PXK/TMEM106B/SCYL2/VPS4B/VPS37A/CHMP3/C9orf72/SQSTM1",23
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process","23/1255","113/5732",0.691173133323726,0.999999395368632,0.999999395368632,"MBTPS1/TBL1XR1/PIBF1/MBTPS2/MID1IP1/NR3C1/THRA/ERLIN2/ABCA2/FBXW7/ZMPSTE24/PTGS2/PDK4/OGT/DNAJC19/PANK2/ACADVL/ACSL3/ELOVL5/ORMDL1/ABHD5/ZBTB20/INSIG1",23
"GO:0033674","BP","GO:0033674","positive regulation of kinase activity","23/1255","113/5732",0.691173133323726,0.999999395368632,0.999999395368632,"RYK/PIBF1/MALT1/RASGRP1/HSP90AA1/PDPK1/TNFRSF10A/MAP2K1/MAP2K7/LCP2/RAP1A/FBXW7/CALM2/RHOA/PPP2CA/CALM1/CCNY/PTPRC/CAB39/COPS8/DDX3X/PRNP/NEDD9",23
"GO:0032388","BP","GO:0032388","positive regulation of intracellular transport","13/1255","65/5732",0.691905447709616,0.999999395368632,0.999999395368632,"RDX/NUMA1/HSP90AA1/FLNA/EHD1/PTGS2/RIOK2/CEP290/CTDSPL2/TPR/RAB21/NCBP2/TMEM30A",13
"GO:0008406","BP","GO:0008406","gonad development","14/1255","70/5732",0.695366785025319,0.999999395368632,0.999999395368632,"GATA3/FNDC3A/TMF1/HMGB2/RARA/ACVR2A/ATRX/PLEKHA1/FLNA/RNF38/CSDE1/CASP3/UBE3A/ZFX",14
"GO:1900180","BP","GO:1900180","regulation of protein localization to nucleus","14/1255","70/5732",0.695366785025319,0.999999395368632,0.999999395368632,"CCT2/TYK2/MDFIC/PPP3CB/HSP90AA1/PKIA/LARP7/CCT4/FLNA/PTGS2/NMD3/TPR/UFM1/CREBBP",14
"GO:0043204","CC","GO:0043204","perikaryon","6/1288","31/5920",0.69569949337338,0.999970889796937,0.994811081284053,"BRD1/FLNA/TOP1/C9orf72/GIGYF2/MAP2K4",6
"GO:0004860","MF","GO:0004860","protein kinase inhibitor activity","6/1285","31/5905",0.695909689302495,0.999988084329645,0.99791599961284,"ITPRIP/PKIA/IBTK/GSKIP/CASP3/PRKAR1A",6
"GO:0016655","MF","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","6/1285","31/5905",0.695909689302495,0.999988084329645,0.99791599961284,"NDUFS7/NDUFB8/NDUFB4/CRYZL1/NDUFB2/NDUFB3",6
"GO:0019210","MF","GO:0019210","kinase inhibitor activity","6/1285","31/5905",0.695909689302495,0.999988084329645,0.99791599961284,"ITPRIP/PKIA/IBTK/GSKIP/CASP3/PRKAR1A",6
"GO:0097110","MF","GO:0097110","scaffold protein binding","6/1285","31/5905",0.695909689302495,0.999988084329645,0.99791599961284,"HSP90AA1/BRAF/MAP2K1/CHUK/CASP8/CRK",6
"GO:1990841","MF","GO:1990841","promoter-specific chromatin binding","6/1285","31/5905",0.695909689302495,0.999988084329645,0.99791599961284,"ERCC4/SUZ12/NIPBL/ATF2/HNRNPU/NUP98",6
"GO:0097525","CC","GO:0097525","spliceosomal snRNP complex","9/1288","46/5920",0.697082368360302,0.999970889796937,0.994811081284053,"SNRPD1/SNRPB2/RBMX2/SNRPA1/LUC7L2/SF3B1/LUC7L3/LSM5/LSM3",9
"GO:0004722","MF","GO:0004722","protein serine/threonine phosphatase activity","9/1285","46/5905",0.69733869401744,0.999988084329645,0.99791599961284,"PPP3CB/PPM1B/PPP2CA/MTMR6/CAMK2G/CTDSPL2/DUSP1/PPP3CC/CTDSP2",9
"GO:0008235","MF","GO:0008235","metalloexopeptidase activity","5/1285","26/5905",0.697608505968182,0.999988084329645,0.99791599961284,"ERMP1/CPM/NPEPL1/ZMPSTE24/METAP2",5
"GO:0010959","BP","GO:0010959","regulation of metal ion transport","25/1255","123/5732",0.698873291739674,0.999999395368632,0.999999395368632,"CAPN3/GNB5/PPP3CB/PDPK1/FLNA/PDE4B/B2M/UBR3/CALM2/TMEM38B/CASK/CAMK2D/WWP2/CALM1/PTGS2/CXCR4/GNAI2/CAB39/CAMK2G/UBQLN1/LILRA2/KIF5B/PPP3CC/DIAPH1/PRNP",25
"GO:0019439","BP","GO:0019439","aromatic compound catabolic process","58/1255","279/5732",0.699549129463949,0.999999395368632,0.999999395368632,"NUDT18/TDG/HNRNPA0/SMG1/SYNCRIP/SERBP1/NUDT15/SLIRP/DCP2/METTL16/PUM2/ELAVL1/ZFP36L2/YTHDF3/TNRC6A/DICER1/PFKL/EXOSC6/PDE4B/LRPPRC/AGO3/AASDHPPT/CSDE1/ETF1/NT5C2/CNOT6/PHAX/PPP2CA/RBM7/DEDD2/EXOSC3/FUS/METTL3/PGK1/OGT/CNOT7/HNRNPC/CNOT1/ADPGK/YTHDF1/AGO2/EXOSC8/TRNT1/TRAF5/IREB2/LSM5/SUCLG2/HNRNPU/HPRT1/HBS1L/MAGOH/GIGYF2/ZCCHC7/NCBP2/HMOX1/ZBTB20/HIF1A/SECISBP2",58
"GO:0046700","BP","GO:0046700","heterocycle catabolic process","58/1255","279/5732",0.699549129463949,0.999999395368632,0.999999395368632,"NUDT18/TDG/HNRNPA0/SMG1/SYNCRIP/SERBP1/NUDT15/SLIRP/DCP2/METTL16/PUM2/ELAVL1/ZFP36L2/YTHDF3/TNRC6A/DICER1/PFKL/EXOSC6/PDE4B/LRPPRC/AGO3/AASDHPPT/CSDE1/ETF1/NT5C2/CNOT6/PHAX/PPP2CA/RBM7/DEDD2/EXOSC3/FUS/METTL3/PGK1/OGT/CNOT7/HNRNPC/CNOT1/ADPGK/YTHDF1/AGO2/EXOSC8/TRNT1/TRAF5/IREB2/LSM5/SUCLG2/HNRNPU/HPRT1/HBS1L/MAGOH/GIGYF2/ZCCHC7/NCBP2/HMOX1/ZBTB20/HIF1A/SECISBP2",58
"GO:0098636","CC","GO:0098636","protein complex involved in cell adhesion","4/1288","21/5920",0.701457943151757,0.999970889796937,0.994811081284053,"CTLA4/ITGAV/CD28/ITGAL",4
"GO:1902555","CC","GO:1902555","endoribonuclease complex","4/1288","21/5920",0.701457943151757,0.999970889796937,0.994811081284053,"TSEN2/DICER1/AGO3/AGO2",4
"GO:0000175","MF","GO:0000175","3'-5'-RNA exonuclease activity","4/1285","21/5905",0.701629012183898,0.999988084329645,0.99791599961284,"CNOT6/EXOSC3/CNOT7/CNOT1",4
"GO:0004177","MF","GO:0004177","aminopeptidase activity","4/1285","21/5905",0.701629012183898,0.999988084329645,0.99791599961284,"DPP8/NPEPL1/METAP2/TPP2",4
"GO:0005507","MF","GO:0005507","copper ion binding","4/1285","21/5905",0.701629012183898,0.999988084329645,0.99791599961284,"RNF7/AOC2/ADNP/PRNP",4
"GO:0008201","MF","GO:0008201","heparin binding","4/1285","21/5905",0.701629012183898,0.999988084329645,0.99791599961284,"TWSG1/PTPRC/RPL29/PAFAH1B1",4
"GO:0016836","MF","GO:0016836","hydro-lyase activity","4/1285","21/5905",0.701629012183898,0.999988084329645,0.99791599961284,"APIP/TGDS/ACO1/IREB2",4
"GO:0140142","MF","GO:0140142","nucleocytoplasmic carrier activity","4/1285","21/5905",0.701629012183898,0.999988084329645,0.99791599961284,"KPNA4/XPO1/RANBP6/KPNA5",4
"GO:0051052","BP","GO:0051052","regulation of DNA metabolic process","52/1255","251/5732",0.701845992340297,0.999999395368632,0.999999395368632,"ERCC4/ING5/CCT2/PDS5A/SMG1/EPC1/GATA3/CEBPG/DCP2/MAPK3/RIF1/HELQ/HSP90AA1/SMARCE1/MAPKAPK5/MBD3/METTL4/ATRX/EXOSC6/CCT4/MEAF6/ANKRD17/MAP2K7/SMARCA4/RAD17/ACTB/SUB1/NDFIP1/ZMPSTE24/PPP2CA/EXOSC3/FUS/USP1/PTPRC/SMARCA2/SMC3/MRGBP/UBE2V2/HNRNPC/CD28/YY1/TAF2/ATR/MORF4L2/HNRNPU/ESCO1/GNL3/PHF10/SSBP1/MAP2K4/NEK7/TAF9",52
"GO:0002707","BP","GO:0002707","negative regulation of lymphocyte mediated immunity","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"PPP3CB/NDFIP1/HLA-B/PTPRC/CD46/CRK",6
"GO:0003231","BP","GO:0003231","cardiac ventricle development","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"GATA3/MATR3/HECTD1/ZMPSTE24/AP2B1/HIF1A",6
"GO:0032091","BP","GO:0032091","negative regulation of protein binding","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"USP33/B2M/ACTB/GOLGA2/CARD16/STYX",6
"GO:0032968","BP","GO:0032968","positive regulation of transcription elongation by RNA polymerase II","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"ZMYND8/MED23/BRD4/PWWP2A/NCBP2/MED30",6
"GO:0033013","BP","GO:0033013","tetrapyrrole metabolic process","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"MTR/ABCB10/SLC11A2/PGRMC1/IREB2/HMOX1",6
"GO:0033363","BP","GO:0033363","secretory granule organization","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"HPS4/AGFG1/TMF1/AP1G1/AP3S1/PAFAH1B1",6
"GO:0033866","BP","GO:0033866","nucleoside bisphosphate biosynthetic process","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"ACSL4/PDK4/PANK2/PDHA1/ACSL3/ELOVL5",6
"GO:0034030","BP","GO:0034030","ribonucleoside bisphosphate biosynthetic process","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"ACSL4/PDK4/PANK2/PDHA1/ACSL3/ELOVL5",6
"GO:0034033","BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"ACSL4/PDK4/PANK2/PDHA1/ACSL3/ELOVL5",6
"GO:0043124","BP","GO:0043124","negative regulation of canonical NF-kappaB signal transduction","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"CACTIN/SLC39A8/PPM1B/TANK/AZI2/CASP8",6
"GO:0070167","BP","GO:0070167","regulation of biomineral tissue development","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"S1PR1/TXLNG/ACVR2A/ZMPSTE24/RXRA/HIF1A",6
"GO:2000107","BP","GO:2000107","negative regulation of leukocyte apoptotic process","6/1255","31/5732",0.702127162566323,0.999999395368632,0.999999395368632,"SLC39A10/TSC22D3/BCL10/PTCRA/FOXP1/HIF1A",6
"GO:0006893","BP","GO:0006893","Golgi to plasma membrane transport","7/1255","36/5732",0.702306917093948,0.999999395368632,0.999999395368632,"GOLGA4/PREPL/GOPC/GOLGA7/ATP2C1/ACSL3/GOLPH3",7
"GO:0030216","BP","GO:0030216","keratinocyte differentiation","7/1255","36/5732",0.702306917093948,0.999999395368632,0.999999395368632,"NUMA1/MAP2K1/CLIC4/TXNIP/CASP3/UGCG/CFLAR",7
"GO:0032623","BP","GO:0032623","interleukin-2 production","7/1255","36/5732",0.702306917093948,0.999999395368632,0.999999395368632,"CD83/GATA3/MALT1/PDE4B/PTPRC/CD28/PRNP",7
"GO:0032663","BP","GO:0032663","regulation of interleukin-2 production","7/1255","36/5732",0.702306917093948,0.999999395368632,0.999999395368632,"CD83/GATA3/MALT1/PDE4B/PTPRC/CD28/PRNP",7
"GO:0032945","BP","GO:0032945","negative regulation of mononuclear cell proliferation","7/1255","36/5732",0.702306917093948,0.999999395368632,0.999999395368632,"CTLA4/TWSG1/NDFIP1/CASP3/ITCH/PRKAR1A/PRNP",7
"GO:0045834","BP","GO:0045834","positive regulation of lipid metabolic process","7/1255","36/5732",0.702306917093948,0.999999395368632,0.999999395368632,"MID1IP1/PTGS2/OGT/ACSL3/ELOVL5/ABHD5/ZBTB20",7
"GO:0050672","BP","GO:0050672","negative regulation of lymphocyte proliferation","7/1255","36/5732",0.702306917093948,0.999999395368632,0.999999395368632,"CTLA4/TWSG1/NDFIP1/CASP3/ITCH/PRKAR1A/PRNP",7
"GO:0071985","BP","GO:0071985","multivesicular body sorting pathway","7/1255","36/5732",0.702306917093948,0.999999395368632,0.999999395368632,"CHMP1B/VPS36/CHMP2B/STAM2/VPS4B/VPS37A/CHMP3",7
"GO:0002793","BP","GO:0002793","positive regulation of peptide secretion","5/1255","26/5732",0.70328474457418,0.999999395368632,0.999999395368632,"ACSL4/PPP3CB/PRKAR1A/ITPR1/HIF1A",5
"GO:0009262","BP","GO:0009262","deoxyribonucleotide metabolic process","5/1255","26/5732",0.70328474457418,0.999999395368632,0.999999395368632,"NUDT18/TDG/NUDT15/NT5C2/DCK",5
"GO:0019692","BP","GO:0019692","deoxyribose phosphate metabolic process","5/1255","26/5732",0.70328474457418,0.999999395368632,0.999999395368632,"NUDT18/TDG/NUDT15/NT5C2/DCK",5
"GO:0030521","BP","GO:0030521","androgen receptor signaling pathway","5/1255","26/5732",0.70328474457418,0.999999395368632,0.999999395368632,"TMF1/SMARCA4/RHOA/UBE3A/FOXP1",5
"GO:0031122","BP","GO:0031122","cytoplasmic microtubule organization","5/1255","26/5732",0.70328474457418,0.999999395368632,0.999999395368632,"NUMA1/RHOA/CLIP4/PAFAH1B1/SLK",5
"GO:0042168","BP","GO:0042168","heme metabolic process","5/1255","26/5732",0.70328474457418,0.999999395368632,0.999999395368632,"ABCB10/SLC11A2/PGRMC1/IREB2/HMOX1",5
"GO:0048538","BP","GO:0048538","thymus development","5/1255","26/5732",0.70328474457418,0.999999395368632,0.999999395368632,"GATA3/MAPK3/BRAF/MAP2K1/ZMPSTE24",5
"GO:0048814","BP","GO:0048814","regulation of dendrite morphogenesis","5/1255","26/5732",0.70328474457418,0.999999395368632,0.999999395368632,"SS18L1/CAPRIN2/PARP6/PAFAH1B1/RAB21",5
"GO:0061982","BP","GO:0061982","meiosis I cell cycle process","5/1255","26/5732",0.70328474457418,0.999999395368632,0.999999395368632,"ERCC4/CKS2/FOXJ3/SUN1/BAG6",5
"GO:0030695","MF","GO:0030695","GTPase regulator activity","43/1285","210/5905",0.703324182059163,0.999988084329645,0.99791599961284,"HPS4/AGFG1/SBF2/ARHGAP19/JUN/RASGRP2/RABGEF1/GNB5/RASGRP1/ARHGDIA/DENND4A/DOCK11/RAPGEF6/ARHGAP4/SRGAP2/SOS2/SOS1/LAMTOR3/FGD3/ARAP2/PLEKHG3/MYO9B/SIPA1L2/RAP1A/DNAJA3/TAGAP/RGS14/CHM/RGS2/ADAP1/EIF5/TBC1D22A/MYO9A/AKAP13/DENND1C/ARF4/RP2/TBC1D9B/ARHGAP15/C9orf72/ABR/ARFGAP3/GNAQ",43
"GO:0060589","MF","GO:0060589","nucleoside-triphosphatase regulator activity","43/1285","210/5905",0.703324182059163,0.999988084329645,0.99791599961284,"HPS4/AGFG1/SBF2/ARHGAP19/JUN/RASGRP2/RABGEF1/GNB5/RASGRP1/ARHGDIA/DENND4A/DOCK11/RAPGEF6/ARHGAP4/SRGAP2/SOS2/SOS1/LAMTOR3/FGD3/ARAP2/PLEKHG3/MYO9B/SIPA1L2/RAP1A/DNAJA3/TAGAP/RGS14/CHM/RGS2/ADAP1/EIF5/TBC1D22A/MYO9A/AKAP13/DENND1C/ARF4/RP2/TBC1D9B/ARHGAP15/C9orf72/ABR/ARFGAP3/GNAQ",43
"GO:0007029","BP","GO:0007029","endoplasmic reticulum organization","8/1255","41/5732",0.703329875832385,0.999999395368632,0.999999395368632,"TMEM170A/TMEM33/ESYT2/TMEM38B/TRAM1/RAB18/ARL6IP1/BAG6",8
"GO:0031343","BP","GO:0031343","positive regulation of cell killing","8/1255","41/5732",0.703329875832385,0.999999395368632,0.999999395368632,"RASGRP1/AP1G1/SPI1/B2M/HLA-B/PTPRC/CD226/SH2D1A",8
"GO:0032088","BP","GO:0032088","negative regulation of NF-kappaB transcription factor activity","8/1255","41/5732",0.703329875832385,0.999999395368632,0.999999395368632,"CACTIN/SPI1/CYLD/CHUK/TAX1BP1/UFL1/ITCH/COMMD6",8
"GO:0045598","BP","GO:0045598","regulation of fat cell differentiation","8/1255","41/5732",0.703329875832385,0.999999395368632,0.999999395368632,"ASXL2/STK3/ZFP36L2/PTGS2/NAPEPLD/TFE3/HNRNPU/INSIG1",8
"GO:0071347","BP","GO:0071347","cellular response to interleukin-1","8/1255","41/5732",0.703329875832385,0.999999395368632,0.999999395368632,"CACTIN/MAPK3/RBMX/MAP2K7/TANK/YY1/IRAK4/HIF1A",8
"GO:0060537","BP","GO:0060537","muscle tissue development","22/1255","109/5732",0.704698328800244,0.999999395368632,0.999999395368632,"S1PR1/PPP3CB/RARA/BCL9L/MEF2D/ZBTB18/FOXN2/AKIRIN1/CCNT2/RHOA/ZMPSTE24/UQCC2/RGS2/CFLAR/AKAP13/SMAD5/VRK3/YY1/PRKAR1A/HNRNPU/FOXP1/MAP2K4",22
"GO:0071900","BP","GO:0071900","regulation of protein serine/threonine kinase activity","22/1255","109/5732",0.704698328800244,0.999999395368632,0.999999395368632,"RASGRP1/PAQR3/PKIA/BCCIP/MAP2K1/MAP2K7/ACTB/CCNT2/CALM2/RHOA/RGS14/PPP2CA/RGS2/CALM1/CCNY/CAB39/DUSP1/PRKAR1A/STK38/CCNG2/DDX3X/CCNH",22
"GO:0141091","BP","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","22/1255","109/5732",0.704698328800244,0.999999395368632,0.999999395368632,"MAPK3/NUMA1/JUN/NLK/TWSG1/PDPK1/EXT1/BCL9L/XIAP/ACVR2A/FNTA/TGIF2/GLG1/SDCBP/SMAD5/OGT/CTDSPL2/ZNF451/ATF2/SMAD2/CREBBP/TRIM33",22
"GO:0051224","BP","GO:0051224","negative regulation of protein transport","9/1255","46/5732",0.704906628880673,0.999999395368632,0.999999395368632,"MDFIC/PKIA/PFKL/NDFIP1/RAB11FIP1/WWP2/DPH3/UFM1/INSIG1",9
